0.020774	-0.077947	0.035988	0.037872	-0.031077	0.051747	0.031414	0.022536	-0.0027445	-0.024424	0.011159	-0.012204	0.028713	0.025463	-0.019211	-0.0019279	0.041963	-0.013484	0.027327	0.05783	-0.0049221	-0.14915	0.07744	-0.041319	0.0097396	0.024531	-0.15746	-0.13628	0.065551	-0.010679	-0.0072033	-0.019753	-0.018902	0.014211	0.019359	0.013555	-0.030404	-0.017114	0.031872	-0.036343	0.036475	-0.0088787	-0.00063817	-0.024986	0.073341	0.029651	-0.029058	0.048611	-0.048541	-0.01864	0.019471	0.081221	-0.11591	-0.028729	-0.059159	0.0057418	-0.036596	0.033109	-0.13075	-0.016996	-0.15302	0.071677	0.010252	-0.06525	0.031564	0.026488	0.0093478	0.062396	-0.030253	-0.15052	0.10922	-0.030836	-0.027051	-0.046669	-0.15372	-0.1655	-0.019671	0.10518	-0.025252	0.0018551	-0.031484	-0.17226	0.034579	-0.0083974	-0.044235	-0.049074	0.02953	0.036282	-0.046556	0.019739	-0.040503	0.047756	-0.16337	-0.026421	-0.13867	0.0025005	0.00053875	0.043337	-0.17461	0.036566	-0.05678	-0.013365	-0.16029	0.092064	-0.15865	-0.003265	0.11424	-0.022689	0.032631	0.027487	0.024249	0.019461	0.030841	0.053985	0.028434	-0.048908	0.068413	0.045657	-0.19883	-0.052176	-0.19637	-0.11706	-0.020037	-0.013916	0.04631	0.018916	0.046505	0.0009312	0.030216	-0.026368	-0.024011	0.0077778	0.065718	0.054596	-0.022456	0.08325	-0.0061988	-0.018922	-0.012666	-0.011339	0.0013983	-0.038844	0.049955	-0.041491	0.032645	0.06931	-0.03011	0.024235	-0.035489	0.0071159	-0.17054	0.077285	0.019278	-0.0054463	0.024423	-0.074673	-0.028181	0.090961	-0.1491	-0.027079	0.070674	-0.0055521	0.0039683	-0.087354	-0.010258	0.014415	0.063147	-0.016054	0.050355	0.006182	-0.0055382	-0.15437	0.034821	0.043889	0.062856	-0.051326	-0.16516	0.0023263	0.050489	0.024488	0.0011483	0.012822	0.029455	-0.01616	-0.012115	0.034324	-0.070588	0.032896	-0.014195	0.0041588	0.015193	-0.12636	0.025339	0.023025	-0.038581	-0.00628	0.016142	-0.035867	0.03703	0.092156
0.080896	-0.022327	0.011851	0.079976	0.0077952	0.063763	-0.0018093	0.0053786	0.025913	-0.0092183	-0.0077631	0.079352	-0.052521	0.027173	0.014269	-0.02629	0.079329	0.016295	-0.046959	0.021599	0.065285	0.099913	0.04136	0.020565	-0.00035257	0.082592	-0.025669	-0.043247	0.049452	0.0021173	0.062255	-0.0069812	-0.027656	-0.04279	-0.0075621	-0.061341	-0.0037993	0.022467	0.065601	-0.024369	-0.041945	0.033063	-0.0089979	0.0030418	-0.056743	-0.0056175	0.059718	0.077978	0.0037375	0.0048447	-0.015843	-0.03736	-0.1102	-0.033881	-0.043363	0.028059	-0.047852	-0.036771	-0.14449	-0.017418	-0.040808	0.095926	0.0039608	0.035736	0.060062	-0.13104	0.059599	0.07477	0.087984	0.12107	-0.13539	0.061613	0.057452	0.023706	0.050531	0.0086844	-0.15416	0.032655	0.013552	0.0704	-0.027418	-0.15054	0.066008	-0.020759	-0.0069228	0.11075	-0.014081	0.048586	-0.0097773	-0.19155	-0.15312	-0.039936	-0.0092376	-0.11369	0.0030649	0.037537	-0.0016895	0.07218	-0.15402	0.044068	-0.0096419	-0.12951	0.045233	0.073571	-0.10874	0.020248	0.0034901	0.061942	0.078875	0.0057474	0.0050327	-0.024073	0.039386	-0.055431	0.024762	-0.046804	0.0094326	0.12089	-0.15351	-0.027877	-0.14827	-0.15081	-0.0034149	-0.15475	-0.020897	0.0027767	-0.00032306	0.069803	0.0028674	-0.029004	-0.02358	0.045394	-0.1562	-0.012881	-0.0059227	-0.14659	-0.028967	0.017288	0.014905	0.011961	-0.068936	-0.04451	-0.016422	-0.0081684	0.049675	0.023627	-0.037016	0.032781	0.0028801	0.025215	-0.15145	0.052657	0.073629	-0.0079026	0.043755	0.10925	-0.0044393	0.021797	0.010294	-0.0028864	0.057336	-0.049072	-0.015445	-0.074113	-0.0050689	-0.11197	-0.14036	-0.014396	0.057668	0.011407	-0.044003	-0.14681	-0.16078	0.048907	0.033304	-0.014551	0.13925	0.02262	-0.031861	-0.013721	0.00033555	0.021833	0.012462	-0.046624	-0.0081023	0.0039977	-0.01909	-0.055668	0.00025718	-0.0054782	0.030448	-0.14685	0.003022	0.067555	0.042497	-0.020606	-0.088552	0.050471	-0.057121	0.10976
0.00090242	0.018211	0.0010429	0.046783	0.031545	0.038767	-0.042774	-0.043531	-0.031801	-0.013879	-0.010254	-0.0042791	-0.040537	0.0014176	0.0079397	-0.0095252	0.011736	-0.019729	-0.022655	-0.0010302	-0.0097266	0.04004	-0.015885	0.065873	0.03162	0.033294	-0.015609	-0.02404	-0.15828	-0.051358	0.008917	0.038959	0.10282	0.002955	0.04521	-0.054607	-0.02326	0.068436	-0.01526	0.048564	0.014013	-0.0076882	0.021254	0.050187	0.10964	0.013687	0.026105	-0.02284	-0.082539	-0.0099513	-0.0027535	0.0018301	0.037387	0.074521	0.034534	-0.0021591	0.034909	-0.051659	0.043766	-0.043391	0.030721	0.021438	0.00021658	-0.069346	-0.1383	-0.017191	-0.039799	0.036218	-0.060956	-0.046039	-0.027559	0.072379	0.11353	0.12558	0.057113	-0.12139	-0.067389	0.036457	0.041748	0.0087321	0.077934	0.050845	0.013954	0.08364	-0.018369	0.0090573	0.10239	0.061607	0.018157	0.0079317	0.0096995	0.024416	0.024516	0.0069816	0.018303	0.017894	0.043689	-0.076693	0.033947	-0.046671	-0.0090876	0.059935	-0.02982	0.0051094	-0.012649	0.019827	-0.018616	0.022128	-0.16595	0.043581	-0.01023	0.012942	0.0089424	0.0029533	0.00024215	-0.064426	0.048742	-0.015787	0.045237	0.033592	-0.12158	0.091507	-0.13802	0.044818	-0.0084592	0.038236	0.018097	0.065747	0.02955	0.042577	0.036591	0.034171	-0.028478	-0.0029263	-0.0063232	-0.073278	-0.024606	-0.04798	-0.039541	0.016612	0.057946	0.058311	0.0065653	0.079232	0.075215	-0.011106	0.0036442	-0.037751	-0.011432	0.060845	0.021273	0.02269	0.13485	0.0079832	0.064679	-0.05866	0.030687	-0.062681	0.0044576	0.041503	-0.075885	0.0025937	-0.016668	-0.064154	0.041021	0.030034	0.059117	0.050115	0.048084	-0.074982	0.030197	-0.14699	-0.14812	-0.10033	-0.0016408	0.018626	0.024893	0.019202	0.10796	-0.074996	-0.034589	-0.039274	-0.059118	-0.044208	0.042438	-0.018685	-0.042562	0.10049	0.084632	0.024454	0.017258	-0.1176	-0.15412	-0.18084	0.055718	-0.18432	-0.082905	-0.0094108	0.064482	0.025223
0.032316	0.031329	0.043029	0.030298	0.048716	-0.021484	-0.016763	-0.13955	-0.035463	0.009887	-0.07996	0.010342	-0.02707	-0.028779	0.029447	0.020283	-0.0045101	-0.15212	-0.097378	-0.11112	-0.02553	0.016222	0.010309	0.029477	-0.048347	0.051706	0.0228	0.037204	0.055315	-0.0062497	0.084319	0.068159	0.043226	-0.00082201	-0.0017467	-0.067985	0.019378	-0.0077073	-0.084793	-0.0068786	-0.024376	0.10822	-0.0014497	-0.021547	0.0067825	-0.012365	-0.022278	-0.01052	-0.025408	0.026641	0.012571	0.056862	-0.019947	-0.016052	0.036998	-0.025054	0.065168	0.023109	0.014742	0.021718	-0.016557	-0.055526	-0.11991	0.024951	-0.021946	-0.016898	-0.0084694	0.015881	0.035563	0.060001	-0.11657	-0.025526	0.077913	0.069858	-0.18408	0.038625	-0.11105	0.048399	-0.037772	0.015055	0.049783	0.034052	0.040513	-0.039547	-0.07114	-0.038828	0.084542	-0.00085522	0.02848	0.032235	-0.055304	0.057224	-0.01727	-0.035199	-0.017578	-0.021719	-0.13204	-0.015248	0.077592	-0.054193	-0.012198	-0.0093008	-0.14502	-0.065247	-0.092137	-0.1542	-0.012948	0.073461	-0.12345	-0.076529	-0.0043667	-0.0064163	-0.017839	0.069709	0.076841	0.043596	0.13168	-0.0092405	-0.014067	-0.0066049	-0.12917	-0.026545	0.050687	-0.055703	-0.039982	-0.057771	0.0048934	0.061074	-0.16531	0.0082882	-0.03438	0.077027	-0.018921	0.041371	0.046525	-0.052575	0.029553	-0.027077	0.002868	0.0038519	-0.064385	0.033821	-0.068568	0.080215	0.029441	0.022521	0.014505	-0.0036324	0.003058	-0.042257	-0.15058	0.11484	-0.16553	0.041839	0.07032	0.064126	-0.093935	-0.034529	0.03051	-0.019396	-0.017817	-0.031007	-0.066825	0.018233	0.027458	0.029433	-0.11615	-0.0022096	-0.050042	0.010343	0.036565	-0.012222	-0.026586	0.066118	0.0040202	0.042959	0.0053905	-0.12881	0.0047379	-0.014576	-0.18023	-0.015894	-0.03794	0.050198	-0.024169	0.037141	-0.0085208	0.061053	0.010893	0.047254	0.014308	-0.15276	0.028526	-0.14646	0.018169	0.082893	0.040922	-0.0093613	0.094406	-0.0062905
0.051358	-0.071115	0.09939	0.033919	-0.033866	0.061654	0.016374	0.061186	-0.01602	0.078945	-0.087541	0.031102	0.059206	-0.016404	-0.035473	0.026719	0.0060135	0.10889	-0.048066	-0.025884	0.093649	-0.052375	0.0074375	0.0023564	0.052914	0.06564	-0.13201	-0.13276	-0.14992	0.04659	0.049543	0.065179	0.012338	0.1374	-0.14732	0.0031611	0.13283	0.0055207	0.024951	0.030665	-0.036506	0.069208	0.042841	0.11096	0.024397	-0.059561	-0.054535	-0.027599	-0.045897	-0.021044	-0.020363	-0.086699	0.073015	0.041701	-0.16287	-0.07887	0.042611	-0.037593	-0.020755	0.036815	0.02366	-0.018932	-0.024867	-0.03852	-0.0099047	-0.19667	-0.10746	-0.051805	-0.011607	0.0011689	-0.13451	0.038226	0.071096	0.023275	-0.10682	0.044761	0.025331	-0.052306	-0.073047	-0.0077546	0.023931	0.062423	-0.13373	-0.041587	0.081095	0.090031	0.019142	-0.15028	0.070937	0.0041172	0.089056	-0.12828	-0.0028605	0.059995	-0.16215	-0.05469	0.044089	0.017486	-0.14364	0.076386	0.050805	-0.094387	-0.1393	-0.1652	-0.073294	-0.14378	-0.059659	0.010598	0.022889	-0.16702	0.038695	-0.14475	-0.0089049	0.060319	-0.16243	-0.034171	-0.01287	0.074056	0.047006	0.071726	0.070724	0.016154	0.044551	-0.0024252	-0.069355	-0.029554	-0.088621	-0.13069	-0.10658	0.036269	-0.039727	0.011389	-0.029835	0.042197	0.10069	-0.084204	0.043916	-0.011909	-0.026073	0.10323	-0.10471	0.058185	0.0069758	0.025674	-0.067312	0.019373	0.11912	0.0087194	0.032516	0.084646	0.10229	0.02488	0.0078565	0.13499	0.0055206	-0.033091	0.027288	-0.042591	-0.0016777	0.094771	-0.014904	-0.057365	-0.049838	0.10818	-0.077674	0.037423	0.021839	0.0062547	0.0011593	0.075885	0.1418	-0.12495	0.046554	-0.14762	0.036596	0.046001	0.049424	-0.11859	0.017308	-0.061096	-0.049447	-0.027443	0.022223	0.037112	0.071156	0.14281	0.020005	-0.047425	0.0080147	-0.024341	-0.099372	0.05113	0.068284	0.045294	-0.14786	0.04436	-0.064137	-0.16438	-0.010772	-0.094054
0.012591	0.010649	-0.048737	0.023272	-0.016754	0.025249	0.034018	-0.12717	-0.0023455	0.046729	-0.013134	0.050633	0.015905	-0.0032625	-0.013407	-0.005114	0.082387	0.0066485	0.021257	0.039919	-0.083802	0.042508	0.049511	-0.011987	-0.028374	0.010997	-0.14493	-0.16306	-0.018341	0.047133	-0.041797	0.0296	0.039897	-0.0080719	-0.13235	0.06494	-0.037046	-0.046422	0.073353	0.029761	0.048223	0.013985	0.0054515	0.016633	-0.05718	0.041961	-0.012665	-0.17315	-0.0024997	-0.057172	0.031543	0.05731	0.0065502	0.083127	-0.036489	0.060928	-0.03785	0.057654	-0.12542	-0.0074858	0.15412	-0.044766	0.065402	0.063048	0.010972	0.095897	0.046064	0.10247	-0.035608	0.1032	0.032431	-0.0078798	-0.024193	-0.063966	-0.015857	0.0096299	0.067882	0.060026	0.088422	-0.018913	-0.026532	-0.02786	0.044692	0.062969	-0.062469	-0.01222	0.072188	0.11257	-0.028575	0.072612	-0.015863	-0.13121	0.098639	0.054209	0.0025081	0.0029156	-0.061915	0.036295	0.10942	0.031436	0.0419	0.041158	-0.050135	0.019588	-0.042164	-0.13658	0.028226	-0.025003	-0.012695	0.094968	0.085893	0.058429	-0.045548	0.055301	0.045465	0.035594	0.0046471	0.026452	0.072746	-0.022635	0.058861	-0.13201	0.048433	-0.00057021	-0.0024507	0.087633	-0.050104	-0.027177	-0.008167	0.061698	0.018307	0.032927	0.022885	0.10891	-0.01819	-0.0046762	0.021867	-0.011096	0.055377	-0.035004	0.093536	-0.0041651	0.00043887	0.014867	0.061737	0.039978	0.012584	0.0045911	0.030384	0.0017349	0.071423	-0.01408	-0.012893	-0.015801	-0.011669	-0.024267	0.035007	0.049102	0.042114	0.0089869	-0.026005	-0.025071	0.062109	0.087719	0.015233	-0.012696	0.044791	0.041855	0.11222	0.09578	-0.026349	0.057173	-0.060634	-0.13206	0.055824	-0.0022449	-0.15062	-0.092194	0.079087	0.025848	-0.0082069	-0.0034194	0.065277	-0.017282	0.028155	-0.038914	0.015646	-0.025426	-0.027799	0.043917	-0.12259	0.046329	0.0028289	0.043229	-0.0097056	0.11606	0.048409	0.03414	-0.005795	0.093553
-0.053795	-0.035887	-0.042312	-0.061244	0.067668	0.063543	0.0089873	-0.063645	-0.019315	-0.02128	-0.04169	0.064121	-0.075804	-0.079733	0.017561	0.073875	-0.10057	-0.091452	-0.073275	-0.12429	0.0070364	0.036926	-0.084789	0.014473	0.0771	0.11706	0.043571	0.0017278	0.015865	0.044455	-0.070921	0.053435	-0.06783	-0.0089393	-0.054818	-0.011987	0.021502	-0.058932	-0.077973	0.021473	-0.08798	-0.0021743	-0.023283	0.02982	0.010183	-0.03756	-0.13479	0.066763	0.091042	0.023727	-0.0023626	0.030675	-0.071459	-0.035332	0.085467	-0.019513	0.085714	-0.059658	0.076358	0.026103	0.0037192	-0.10245	-0.025315	-0.00353	-0.12073	0.019779	-0.064101	-0.16798	-0.073943	-0.14255	-0.061874	-0.051128	-0.017145	-0.057852	-0.029799	0.023981	-0.13921	-0.17592	-0.038267	0.046797	0.022639	0.04975	-0.054755	-0.052102	-0.0343	0.086572	0.0040729	-0.055042	-0.013471	-0.11697	-0.035786	-0.085879	0.066927	-0.12353	0.023565	-0.005503	-0.077571	-0.017547	-0.13646	-0.02947	0.012857	-0.08117	0.033499	-0.041727	-0.0066359	-0.13099	-0.041112	0.037441	0.018342	-0.0058449	-0.013068	0.035652	-0.11864	-0.05361	0.025216	0.026541	-0.10117	-0.00076587	-0.12781	-0.060455	-0.10518	-0.12197	-0.15356	-0.028007	-0.024814	-0.092769	-0.053496	-0.14729	-0.12221	-0.070062	-0.046512	0.044867	-0.03704	-0.095097	0.033249	0.07666	-0.15196	-0.029302	-0.015928	-0.014499	-0.017953	-0.025562	0.030776	-0.031627	0.09302	-0.015806	-0.0074273	-0.056944	-0.0047699	-0.01668	-0.1264	-0.019268	-0.11633	-0.030824	0.038415	0.030643	0.017496	-0.097407	0.030098	0.0077901	-0.0225	0.00843	-0.024189	-0.018995	-0.0011107	0.068747	0.012355	-0.04999	-0.00084658	0.014562	0.10734	0.05595	0.045185	0.063739	-0.041725	0.029696	-0.13094	0.030482	-0.044834	-0.033998	0.024708	-0.025669	0.031446	-0.038178	0.021654	-0.0085674	0.024766	-0.029628	0.027985	-0.052858	-0.11844	-0.018177	-0.14635	0.079189	-0.14587	0.014548	0.0049113	-0.020757	0.004056	-0.034479
0.14565	0.15563	-0.11304	-0.13322	0.1028	-0.026266	-0.18152	-0.11892	-0.11695	-0.15881	-0.0095789	0.1214	-0.054329	0.12579	0.17792	-0.12597	0.030752	-0.17097	-0.17487	-0.0117	-0.15523	0.16323	0.069606	-0.13293	-0.17671	-0.16213	-0.12256	0.071465	-0.0053096	0.05222	-0.15693	-0.13046	-0.18009	-0.073695	0.083579	-0.099053	-0.12345	0.080062	0.10481	-0.15397	0.1237	-0.03885	-0.151	-0.1348	-0.13179	0.11501	0.14348	-0.037274	0.15539	0.14105	-0.035832	0.048261	-0.12417	-0.10524	0.01976	-0.14258	-0.053824	-0.18646	0.090496	-0.15705	0.11854	-0.079435	-0.12599	0.07899	0.054862	-0.055183	0.075436	0.10489	-0.095971	-0.12262	-0.020508	-0.099108	0.0018677	-0.13115	-0.089317	0.031764	0.039471	-0.15524	0.09986	-0.021145	-0.17506	-0.1406	0.16819	-0.17446	0.082091	0.01139	-0.15417	0.075098	-0.17501	0.046559	-0.1119	0.079811	0.048695	-0.15002	-0.14785	0.16043	-0.084445	0.045756	-0.12632	-0.012983	-0.02722	0.054049	-0.11621	0.01339	-0.14484	-0.12247	0.075724	0.081672	-0.14727	0.15098	-0.11342	0.12853	-0.043426	0.097623	0.092907	0.080653	0.079003	0.0034308	-0.10414	-0.13615	-0.11037	-0.14257	0.16406	-0.058773	0.14597	-0.085188	0.17294	-0.0046641	-0.13037	0.14104	0.17498	0.19051	0.00038611	-0.15499	-0.10666	0.037149	-0.0097158	0.034728	0.026308	-0.14971	0.0088701	-0.144	0.13917	-0.14034	-0.10747	-0.097867	-0.15677	0.085131	-0.18129	-0.18147	0.028366	0.0054523	-0.12755	-0.08624	-0.1698	-0.032049	-0.029826	0.075175	-0.20457	-0.17392	0.12814	0.022248	0.14206	0.081991	0.10257	-0.086757	0.022166	-0.17785	-0.15566	-0.16918	-0.16946	-0.0001568	-0.072711	0.032419	-0.15286	-0.12582	-0.1261	-0.11502	-0.024624	-0.05459	0.020739	0.17503	0.074746	-0.15461	-0.12594	-0.15089	-0.071643	-0.16649	-0.077198	-0.12475	-0.10544	-0.13074	-0.12035	0.17023	0.07165	0.06963	0.16526	-0.004924	-0.068775	0.067534
-0.068551	0.078754	0.04606	0.11998	0.17534	0.029725	-0.025722	-0.088471	-0.057016	-0.020836	-0.031622	-0.0066943	-0.036464	-0.063795	-0.035049	0.0080223	-0.0085784	0.066474	-0.077867	-0.023293	0.063071	0.050915	-0.025364	0.10519	-0.0011568	0.047865	0.069903	0.11341	-0.13355	-0.0010641	-0.023641	0.0018158	0.062556	-0.017288	0.042187	-0.00042462	0.018535	-0.063026	-0.03124	0.076221	-0.026407	0.087473	0.11848	0.028488	0.049493	0.0093005	-0.029001	0.032473	0.083219	0.0060041	0.0054546	-0.016684	-0.10376	0.017512	0.080471	0.035369	0.062725	-0.010737	-0.13138	0.07637	-0.036806	-0.076504	-0.026669	-0.05689	-0.032318	-0.10868	0.073779	-0.050866	-0.0042669	0.0011117	-0.011155	0.038715	0.063282	0.074172	-0.09086	0.051561	-0.13029	-0.02054	0.023604	-0.18153	0.068355	0.002051	-0.048957	0.10321	-0.0049268	-0.11663	0.046095	0.0084647	-0.027216	-0.11978	0.078306	-0.0010991	0.093106	-0.12631	-0.13658	-0.012208	0.00098748	-0.0056383	0.012804	-0.17275	-0.021174	0.0059571	-0.12072	-0.01983	-0.12131	-0.11904	-0.045823	-0.010824	-0.0026792	-0.059587	0.01601	0.028332	0.01256	-0.094398	0.032208	0.026325	0.011188	1.2767e-05	-0.13505	0.064688	-0.10951	-0.13317	-0.0014023	-0.10019	-0.073768	-0.079825	0.023298	0.069277	-0.19217	-0.034488	-0.015172	-0.05624	0.073608	-0.036192	-0.030497	0.10153	-0.0052953	-0.0038414	0.0096404	-0.061645	0.00036515	0.013217	-0.058697	0.057461	0.11553	-0.0058084	-0.050786	-0.033248	0.053589	-0.15224	-0.12463	0.097049	-0.12051	0.01168	-0.0011085	-0.022656	-0.055497	-0.065644	0.031465	0.020847	-0.02424	0.022874	-0.087926	0.020218	0.038542	-0.071054	-0.15142	0.015702	-0.037329	-0.014906	-0.027665	-0.055526	-0.083171	0.037615	-0.043367	0.029872	-0.13317	0.035045	-0.03965	-0.032551	-0.054685	-0.0038152	-0.015396	0.03732	0.031767	-0.033598	0.0088582	0.049775	0.090325	-0.13307	0.026042	-0.0079233	-0.12776	-0.0018386	-0.062795	0.0034804	0.042371	-0.020406	0.12872	-0.037869
-0.04495	-0.021508	-0.0019397	-0.010905	-0.0029848	0.012634	-0.080192	-0.056789	-0.083102	-0.080227	-0.03634	0.0281	0.045654	-0.052378	0.068962	0.053275	-0.034703	-0.064198	-0.099015	0.052775	-0.013369	0.06446	0.026082	-0.0025113	0.049986	-0.15367	-0.01678	-0.042668	-0.12929	-0.057576	-0.070917	0.0086125	0.019116	-0.098638	-0.0091904	0.071632	-0.029945	-0.082729	-0.00095681	-0.0040702	0.016175	0.079805	0.00042741	-0.02942	-0.039635	-0.01888	-0.020662	0.04426	0.020253	-0.064222	-0.03727	-0.048807	0.0063566	0.058848	-0.054553	-0.015374	0.0057319	-0.012017	0.02957	-0.055404	-0.034604	-0.048529	-0.077803	-0.16338	0.0046229	-0.065528	0.089535	-0.0071265	-0.0024221	-0.10209	0.010248	0.019947	0.0086417	0.094843	0.0066573	0.03708	-0.13013	-0.14481	0.0018775	0.11206	0.0069869	-0.027818	0.01523	-0.048045	-0.055577	0.026468	-0.035786	0.058237	-0.09092	-0.0037853	-0.0083355	-0.022819	0.036015	0.12802	0.053505	-0.095266	-0.0054523	-0.095498	0.039242	-0.02992	0.011165	0.04721	0.068571	0.0052151	0.017221	-0.0020645	-0.044219	-0.047477	-0.013853	-0.04109	-0.03623	0.018831	-0.08588	0.0098557	0.18502	0.07075	-0.004925	-0.0054817	0.037005	-0.014274	0.0026295	0.0037905	0.090445	-0.046534	0.012295	-0.11329	0.064172	0.03962	-0.011507	0.016567	-0.026191	0.019858	-0.037062	-0.10067	0.00044787	0.013088	-0.012049	0.041755	-0.043104	0.022919	-0.023875	-0.017539	0.019563	0.060769	0.0033581	0.0025824	-0.068083	-0.012321	0.047223	-0.021942	-0.12973	0.032575	-0.1321	0.024841	0.053308	-0.082779	-0.037273	-0.094308	-0.010279	-0.048552	0.071479	-0.012034	-0.059678	0.059925	0.00086422	-0.012109	-0.12997	-0.044509	-0.085886	-0.081948	0.040901	0.080099	-0.040499	-0.035247	-0.12428	-0.01878	-0.11233	-0.068832	-0.16847	-0.12187	-0.037471	-0.0089901	-0.053614	0.040318	0.017472	-0.055658	-0.16444	0.031202	0.03025	0.020374	-0.13469	-0.1049	-0.11065	-0.12835	0.028614	0.022559	0.038212	-0.014722	0.066537	-0.023276
