1.70465032382e-19,1.39893790742e-19,2.83018409375e-19,7.22337987533e-20,2.71815372437e-21,4.65636238586e-18,9.37219900722e-18,2.62999799727e-18,3.28271251201e-17,8.55205286633e-20,1.9364053698e-18,2.27674600816e-17,9.7249078208e-19,3.66025316676e-17,5.67609389663e-17,2.70252878475e-18,1.52197996254e-18,3.71976870764e-19,1.49406778795e-20,2.95574038008e-22,2.58131793165e-18,2.77437058439e-24,1.02796682114e-18,7.91560409912e-20,2.46215566502e-19,4.84878738412e-19,1.08813861902e-19,3.37430485013e-21,1.36435003361e-18,8.19702924027e-18,3.05573802562e-18,3.65937897211e-17,6.34005566749e-20,4.28666887009e-18,1.89134045273e-17,1.06562040456e-18,1.11668526466e-17,4.07519333177e-17,3.49913904411e-18,1.88644720057e-18,9.08967451451e-19,1.4346717483e-20,7.07725683382e-22,1.25701316937e-18,2.39184747403e-24,6.84528394796e-19
4.85140800601e-18,4.20118888782e-19,1.53690356704e-18,1.45189413111e-20,7.33531192181e-18,6.23843900986e-22,5.76143958184e-18,1.9109809433e-19,1.81956171979e-20,1.61763276414e-19,2.58822240703e-18,3.30714926613e-19,3.22903789901e-20,1.64774873724e-19,1.35638722379e-18,2.20715769702e-19,3.38658923073e-19,3.17789779006e-18,8.94573916582e-18,6.61123571619e-17,4.20616447311e-19,6.90364129225e-20,5.35086836293e-18,1.43053053416e-18,3.03436711405e-19,2.59891942216e-18,1.7762922041e-19,5.33997920951e-18,1.16516443268e-21,5.62762972461e-18,2.14943010793e-19,1.33579205791e-20,7.43220666451e-20,1.28624525407e-18,2.48420662271e-19,3.4153568953e-20,1.31806914332e-19,1.82775334563e-18,3.08355359615e-19,3.34314201615e-19,4.11774797443e-18,4.51056985736e-18,1.89393542446e-17,4.32658899144e-19,4.81806487977e-20,7.74630853703e-18
4.4567930433e-20,3.71145176156e-22,2.11645197445e-17,3.97256619006e-18,2.50459066629e-17,5.35559523969e-17,4.73241118031e-18,5.88274700276e-18,1.98736522466e-18,5.12364545528e-17,2.04959720365e-18,2.48814611081e-18,3.01959083179e-25,5.38580708077e-20,2.46554983274e-18,1.0112096619e-17,2.8409354838e-20,2.29812716007e-20,1.07428657357e-18,4.0661060887e-17,2.7335712924e-20,1.08543280063e-18,3.27357194866e-18,2.05819816789e-19,3.29005388794e-22,2.72304165278e-17,5.83080281254e-18,3.14074051801e-17,1.2263170142e-16,6.01977788521e-18,5.59738025415e-18,2.40686983628e-18,7.93028209104e-17,2.01921235814e-18,2.7779991889e-18,6.24213890544e-25,7.89251439086e-20,2.50237547091e-18,9.19192199305e-18,2.84487969593e-20,2.14099324416e-20,8.81383504978e-19,1.67707556138e-17,2.09066771249e-20,9.60733225533e-19,4.16792569337e-18
1.55837708996e-17,7.05793278607e-18,6.95455174182e-19,3.43717383606e-19,4.01986223431e-18,1.02714817064e-18,6.08830015262e-19,3.54216330379e-21,1.57901112676e-17,9.37507687709e-20,2.24374882064e-17,5.80971039193e-19,3.82527775637e-18,4.77393662891e-18,9.64048736112e-18,2.18823155676e-21,7.60825908619e-18,1.19974744945e-18,3.23599267631e-20,6.81402790652e-20,9.73003989832e-23,2.49750819515e-18,4.3229919618e-18,1.37210265776e-17,7.63635336849e-18,1.12130335255e-18,1.84489688016e-19,1.32683385564e-18,1.27227671795e-18,8.00011502447e-19,3.44526471953e-21,2.20122961408e-17,5.19387606668e-20,1.70588742528e-17,3.54845877746e-19,3.76682513587e-18,3.46032893113e-18,9.78276095274e-18,1.72378658933e-21,6.50266467959e-18,4.33867272895e-18,8.39100716082e-20,6.92227035423e-20,3.29035416294e-23,3.60154921951e-18,4.00912433731e-18
8.24966557216e-19,7.93585500156e-21,4.02385240852e-23,8.97755648455e-18,7.75492228591e-18,2.47825340826e-18,7.94222754344e-20,7.00149252944e-19,7.83702411975e-19,2.6661152261e-17,1.51324972373e-18,2.29440812185e-22,7.71228497739e-18,9.37313502718e-19,1.09726577871e-17,7.23989111813e-19,6.89285899647e-18,2.33805217475e-17,1.50619889229e-16,2.1137225777e-20,1.08554854186e-18,1.33887439299e-17,5.12247227463e-19,2.70804505122e-19,1.21494805632e-20,4.11200907093e-23,8.28086360744e-18,1.80387192501e-17,1.87540351944e-18,6.16743243579e-20,5.7948337095e-19,7.63865842451e-19,1.36013974471e-17,1.27480264979e-18,2.58051815415e-22,9.56693221339e-18,1.09699041971e-18,1.08473463808e-17,1.49670659841e-18,5.01445900936e-18,9.827355875e-17,1.3930147622e-16,6.47728585212e-20,1.15298706066e-18,1.32455311172e-17,3.72513407942e-19
4.8552014923e-16,8.40885556284e-17,5.43670521353e-22,1.73238098313e-20,4.9947695054e-21,1.75933326093e-19,2.17261231604e-19,3.37981297883e-17,5.51825575554e-18,3.09930863677e-19,3.19958325365e-19,2.07272157801e-19,9.26175864606e-19,5.02756572822e-20,1.67946588337e-18,4.98732025503e-18,7.78404623935e-17,1.0457516352e-16,4.9498293356e-21,1.30878079163e-18,2.30745126642e-18,7.24041391759e-17,1.45725621592e-16,2.05627557118e-16,2.04270243136e-16,6.87476495581e-22,3.18765677473e-20,5.67664980645e-21,8.03866024801e-20,1.37982488021e-19,2.55032063339e-17,6.64959778656e-18,1.21723286114e-19,3.16489186315e-19,1.6316746803e-19,5.85419574434e-19,4.47876503967e-20,1.95251243934e-18,5.13158832208e-18,7.50918825488e-17,8.51864132521e-17,6.76514326587e-21,5.04997258878e-19,2.5194695001e-18,6.60179289147e-17,3.63952690278e-16
5.07625535573e-22,5.6598192398e-17,6.97178037898e-17,3.31704726343e-18,9.68011521481e-20,7.05542489382e-18,9.45944443258e-19,2.78957446379e-20,1.2204415308e-18,4.08622344157e-20,3.02184193956e-18,5.94147393358e-18,2.28969642138e-17,1.16260212817e-17,4.67784646948e-19,1.98468629565e-17,8.59685644192e-17,9.8554630443e-18,1.41295655966e-21,1.15299835458e-18,1.13836156808e-18,1.87309277084e-18,8.99135497274e-22,1.43926404352e-21,7.87965518368e-17,1.52455436793e-16,6.05976110063e-19,1.65013427403e-19,1.29749959079e-17,8.32923522741e-19,2.54502294783e-20,1.28776506948e-18,6.64713904172e-20,2.31803323276e-18,1.13854576949e-17,2.55932813181e-17,1.19565224043e-17,3.66521379908e-19,2.8193479136e-17,9.70062200382e-17,2.59774292588e-17,1.33512621046e-21,5.23524181978e-19,1.15993940978e-18,1.4431409471e-18,6.48557957391e-22
8.87227044203e-18,2.20588734541e-17,7.97153176346e-20,2.32544875938e-19,1.58311222224e-18,3.69057536928e-19,2.58244458161e-19,1.18578793748e-17,1.21920552151e-18,6.92724196093e-22,4.87448647603e-19,1.40704765814e-18,4.70415822908e-17,2.00469105322e-19,1.64464666014e-17,3.00592989361e-18,2.6549912165e-18,8.58663646174e-23,2.22843973097e-19,1.07435236477e-17,3.56268447875e-19,8.4701911589e-19,1.53689244111e-18,1.17569776835e-17,2.70711834538e-17,1.25335453991e-19,3.72383289502e-20,1.37091595502e-18,4.24795495943e-19,4.74258819738e-19,1.26620154539e-17,9.25553311117e-19,4.4263813368e-22,1.16689094195e-18,2.10175501859e-18,1.13020710739e-16,1.66740007567e-19,1.25202862328e-17,1.62789894074e-18,2.55784120538e-18,7.43535894048e-23,1.31781981354e-19,3.87001856567e-18,1.61474766131e-18,9.89895883483e-19,1.74277699517e-18
1.85715657433e-18,6.00493523652e-26,9.00828354917e-18,2.10252824665e-20,1.08010041969e-18,4.27975303491e-19,7.1897438036e-18,1.99551671305e-18,1.53749759962e-18,5.94542899641e-18,1.24920587907e-19,1.44587326193e-18,1.71616908674e-16,7.44419470185e-19,1.42286343149e-17,2.64504923734e-17,2.27228135766e-20,3.2649935195e-20,6.5596957161e-19,1.39053821264e-19,5.43357705801e-20,8.52739993908e-19,3.46423286599e-18,1.55101832505e-18,3.56476632977e-26,1.46400761054e-17,4.13524461481e-21,2.30804306016e-18,7.00814920982e-19,8.48006570338e-18,1.81772932602e-18,1.67734949717e-18,3.32479020776e-18,2.08776302129e-19,8.63987137669e-19,1.60443046332e-16,1.49149376583e-18,1.7601937267e-17,3.23562647297e-17,1.29227027453e-20,1.82226297847e-20,2.83069097783e-19,4.29274648387e-19,6.71529317794e-20,4.90219334958e-19,2.82375578684e-18
4.08032210832e-18,1.26903450347e-16,6.99328774568e-18,7.20764935391e-19,5.60380940774e-18,1.67599089592e-22,8.84919948559e-19,4.40850739445e-21,3.54756178085e-16,3.81485490767e-19,2.48569529842e-20,1.10264154253e-21,5.31844787877e-19,9.88338868993e-19,5.22874811555e-19,5.09248062873e-19,1.78094209495e-17,2.34963114679e-18,2.75035931463e-20,5.553481475e-25,1.17441804692e-18,4.03784939481e-18,8.18904760565e-19,1.49509350103e-18,8.89511867239e-17,1.34760020921e-17,3.88559084702e-18,3.1202128457e-18,8.02510608513e-23,5.1117201571e-19,4.27660635125e-21,4.92668627137e-16,3.82512970521e-19,1.2656984838e-20,1.36947242238e-21,3.17406297583e-19,1.16045193818e-18,6.12724695956e-19,3.6677337664e-19,2.53529245371e-17,1.07259560082e-17,5.17367952553e-20,1.49816122049e-24,3.43117189267e-18,2.25870918636e-18,4.81668679259e-19
