8.7852	12.527	13.146	12.627	8.2957	7.0576	9.9535	10.305	8.0926	10.724	10.834	7.4627	7.9733	10.838	8.6472	11.883	8.4878	9.3753	8.6378	6.6734	9.1257	10.078	6.9472	5.3545	8.2016	5.2037	7.4788	8.0315	7.4818	14.543	4.7761	7.358	6.6012	11.358	5.5729	6.0896	6.9483	5.4407	8.1799	6.3542	8.9609	3.8955	10.013	7.1955	6.1861	7.4481	6.9199	9.3133	5.6479	10.506	7.707	6.9944	7.0211	9.4294	7.4668	8.1117	5.8022	9.085	4.6464	5.5387	5.3854	8.7202	10.338	9.2787	8.3142	8.2317	6.8022	8.3422	7.3786	7.9547	10.155	6.9805	7.63	7.066	8.378	9.1856	7.6044	5.7496	9.3056	7.2852	5.4361	8.6587	10.862	7.8574	10.5	6.7066	6.2924	6.9165	5.3195	6.3519	5.009	8.2673	6.9434	10.214	8.6653	9.3957	7.5638	8.3366	5.8253	7.9403
9.2461	12.373	11.795	11.95	7.2684	5.5175	9.9278	11.22	8.3679	10.695	11.936	7.6752	9.0346	12.138	7.9915	11.232	10.003	8.1784	8.2325	6.9622	9.8963	10.016	5.9582	5.248	7.0168	4.2149	7.6953	10.336	6.279	15	4.121	7.1528	8.7314	10.702	5.8125	4.2928	6.7383	4.6292	8.5831	7.5614	8.4376	5.5682	9.9623	8.5678	4.8108	8.2403	5.5313	9.2859	5.3196	11.109	7.8855	7.1231	6.56	9.3757	8.8941	9.3229	7.2474	9.1984	6.6977	4.7757	5.382	9.3461	9.639	8.2546	7.6774	7.3549	5.6177	7.8908	5.4868	8.0248	9.6887	7.8502	7.851	7.1788	7.8521	9.151	7.9266	5.7657	9.0051	8.3088	5.1408	9.0335	10.361	7.5259	9.5159	6.3383	5.753	4.8728	5.9966	4.6713	4.3335	6.6299	8.0341	9.413	8.7448	8.9287	9.3059	8.0567	6.6696	8.0725
9.2456	11.456	12.126	11.606	7.4625	7.3369	10.078	11.795	6.8739	10.718	11.844	7.3957	8.4461	11.428	8.4657	11.169	8.7986	9.361	8.9363	6.1663	9.0143	10.802	3.9826	4.1977	6.6781	4.1836	7.9257	10.202	7.29	14.359	3.7334	7.1228	8.4854	10.985	2.3219	4.278	8.5245	3.4862	8.3558	7.2787	8.1624	5.8628	9.4223	7.8929	5.5867	7.7131	5.4713	8.8131	5.1367	10.163	6.4355	6.6511	6.7449	10.21	8.4326	8.6392	7.77	9.4117	2.4129	4.1394	4.4529	8.4414	9.9576	8.7001	6.4966	8.9807	3.2327	8.3658	6.6319	7.7722	10.718	6.7901	5.8639	7.2456	8.6276	9.7373	7.6539	6.0868	8.5816	8.8681	4.5653	9.5209	10.94	7.6345	10.413	8.1957	5.8198	5.6294	8.4412	5.359	5.992	6.2556	8.0751	9.4749	7.7642	8.4405	9.088	7.3937	5.4263	7.9881
9.1516	11.589	12.058	12.006	8.5791	3.7084	10.037	10.821	8.1545	9.9648	11.371	8.1049	7.883	11.253	7.8379	11.275	9.8285	9.406	8.8503	6.8303	10	10.817	4.9786	5.7663	8.1385	4.9638	7.6194	10.046	5.0351	14.705	3.8278	6.8121	7.5755	10.532	2.2928	5.6837	8.2024	3.5002	7.9519	5.2338	10.375	4.9569	11.603	8.1363	5.4624	7.0958	5.8934	9.2259	7.391	13.874	7.187	6.3733	6.3456	9.8439	8.3715	9.5697	7.3862	9.2198	2.6121	4.4855	4.6439	8.1865	9.9148	8.7156	7.1957	8.2351	7.1396	8.8824	5.7553	8.853	7.8116	8.1296	6.5052	6.0584	7.5066	9.0583	7.2355	5.5855	9.657	10.014	5.1862	8.3621	10.339	7.8839	11.927	6.3294	5.3151	5.8278	3.7557	6.6407	4.9449	8.4514	8.3312	7.4544	8.388	9.4838	7.1092	8.6065	4.1859	8.2337
7.743	12.705	11.102	11.926	8.0048	7.9076	11.071	10.794	7.597	11.441	11.701	7.7018	7.8519	11.571	7.5609	11.314	7.843	9.5769	8.2483	5.9636	9.1792	10.427	3.8496	4.9095	6.8035	4.841	7.4825	10.676	7.5434	14.193	4.3219	6.7173	8.5727	10.403	5.2016	3.3785	7.1562	5.3208	8.5372	4.7875	8.9395	6.9315	9.606	7.9467	5.3548	7.2205	7.4168	9.7589	6.4344	7.634	6.3024	7.3619	5.6972	9.9816	7.7941	9.2744	8.1605	8.8265	5.4171	4.3445	6.2172	8.6234	9.7379	10.158	7.2733	7.4237	5.6525	7.4122	6.3246	8.2685	8.5957	7.0536	7.5761	7.9239	9.4885	7.8567	4.8227	5.5877	9.6419	9.2732	4.9302	7.2982	9.8764	6.5638	9.8417	7.3513	5.9704	7.0224	3.7368	6.2639	3.9806	5.6076	7.9287	6.9733	8.477	9.5064	7.7936	7.8752	4.6893	6.8575
8.5727	12.243	10.982	11.846	9.8893	7.6733	10.716	11.181	8.6473	11.041	11.863	7.354	7.955	12.313	7.283	10.911	8.0757	8.1162	9.1245	5.3635	9.3161	10.047	4.758	4.1143	6.7495	4.537	7.8092	11.457	8.34	14.511	4.1375	7.5929	9.0763	9.6775	4.1293	3.8073	7.2323	4.9648	8.4017	5.7999	8.109	6.5509	9.4782	9.1251	5.1511	8.0951	6.4799	9.1114	6.9464	12.289	7.2238	6.6088	7.2501	9.5934	8.8586	10.805	8.017	9.5528	7.8265	5.0153	4.6147	8.3959	9.8446	8.7479	7.2724	7.4034	6.1022	8.6389	5.9201	7.896	8.597	8.1501	6.9905	5.0175	7.8792	9.0904	7.1283	5.806	8.1543	8.5307	4.0128	9.2246	12.827	7.5887	11.314	6.6513	6.3806	6.511	7.3917	6.5667	4.9635	8.391	8.4909	11.224	8.1288	8.7472	9.5083	8.1365	5.8505	7.9858
8.1988	12.044	13.343	12.378	7.697	5.843	9.9201	9.9317	8.1934	10.86	11.161	8.0629	9.0118	10.95	8.2085	11.975	8.6942	8.6482	8.5195	6.7549	9.2903	10.482	4.974	4.3242	6.8176	6.17	8.3603	8.0839	6.8107	14.25	5.0045	6.981	7.0425	10.387	4.2095	7.1957	8.113	6.5478	8.4491	7.1066	7.9513	6.9694	10.153	8.3794	6.1865	6.2414	7.434	8.7238	4.5264	12.824	6.5898	7.5259	7.0455	9.6768	8.7146	9.3767	7.4887	8.8558	3.505	5.8037	7.4553	8.6171	9.8236	6.8505	7.871	8.7519	6.4594	7.5629	6.5177	7.6869	11.819	7.6099	6.5813	6.6117	9.1079	8.5592	8.1169	5.9764	8.511	7.3528	4.1498	9.2343	10.011	7.6272	10.963	6.5215	7.6133	5.0618	6.4036	5.8367	6.4777	7.4602	7.8715	9.3977	7.5329	7.8022	7.3283	8.9409	6.6949	7.7722
9.1152	12.473	12.706	12.441	7.7866	3.41	9.8219	10.518	8.468	11.165	10.659	8.2375	7.9527	10.962	8.9954	11.289	8.3685	9.0188	8.8486	7.2896	10.022	9.7262	7.7731	5.1992	7.3282	4.4635	7.5868	9.7845	5.4653	14.712	4.3923	7.6022	7.0085	10.587	6.9692	5.9117	7.2184	5.7882	7.0045	6.6035	8.2724	4.9398	10.06	6.8997	4.0813	7.7424	7.4101	9.6496	6.6337	7.0037	6.4284	7.3478	7.4906	9.5699	7.9972	9.3994	8.2605	9.3781	8.1748	5.5745	4.9542	8.3507	9.7057	9.8368	8.683	7.9278	4.6949	8.1533	7.4662	8.52	10.011	8.1896	8.3412	5.6289	7.5955	10.957	8.0515	5.8708	9.4828	9.3316	6.4945	6.9005	9.2642	7.9419	10.657	6.0551	6.4531	6.7115	5.1391	6.04	5.9386	7.9956	7.5583	8.8462	7.3768	9.2432	7.8925	8.3022	6.8061	7.3854
8.5198	12.363	12.417	12.253	7.899	5.8642	9.7617	10.751	7.8637	11.296	11.623	7.0168	7.9301	11.296	8.0862	11.881	8.8351	9.2568	8.0748	4.7864	8.7957	10.175	6.3735	5.4248	8.1169	4.5998	7.9032	9.1083	5.5617	14.588	4.5361	7.1991	8.5812	9.3913	5.1538	3.858	7.7962	5.5101	8.2307	5.6582	8.3754	6.0214	9.6397	7.6479	5.2037	7.0762	6.9517	9.1952	7.0092	9.4904	6.7938	8.3802	6.4307	9.4415	8.5322	8.8543	7.8099	8.8963	8.0717	4.2563	5.1334	8.021	10.172	9.337	7.8747	5.0704	5.2891	7.5285	3.0319	8.4238	10.388	7.4929	5.5298	6.8843	9.1332	9.5863	8.3876	5.5063	8.9557	8.5031	5.5462	9.1122	10.598	5.0268	10.393	7.4269	6.0397	7.2288	4.0346	6.432	5.5895	7.4631	5.904	8.6445	8.7415	9.0709	9.2302	7.9203	3.6668	6.9867
8.255	12.309	13.032	12.669	7.5597	3.3206	10.071	10.069	7.7771	11.583	10.412	6.7184	7.6069	11.443	8.583	11.967	9.6598	9.6288	8.5224	6.1989	9.6399	10.545	5.2274	5.2942	6.5469	4.9714	6.3713	9.7529	5.1572	14.868	5.079	7.9058	8.4536	10.884	7.2104	4.9635	7.0699	4.284	7.1679	4.3106	8.5793	5.8022	11.356	8.6354	5.3659	7.9726	7.1019	8.8461	6.3732	11.477	7.16	7.2593	7.3939	9.8218	8.0061	9.2403	7.5958	8.9472	3.8318	5.0218	4.4854	8.1653	9.4027	9.2009	7.1819	8.4983	5.9796	8.4901	4.463	7.7087	9.5839	8.1427	6.2005	7.578	7.6167	8.9066	6.1997	5.1139	8.7269	8.9511	4.9867	9.0704	11.428	7.3889	11.449	6.1084	6.7326	7.0301	3.8058	6.1388	4.614	7.4659	6.3307	7.6616	8.4566	9.2712	8.767	8.5177	6.4676	7.7975
