0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
11.72404482	12.37150441	5.916476644	11.94569987	5.593951284	10.47725232	3.87774425	11.33645077	9.443923226	8.927413046	5.963532263	9.294161219	7.518062976	10.32237887	6.495055528	8.981852653	7.17990909	8.640606469	6.914000754	6.843728304	9.62589731	9.431792005	7.870205047	4.86161715	8.465566405	7.930145948	7.97384084	10.17442639	9.892998093	9.794903181	5.635173947	5.562202843	4.921049436	8.791813255	9.391028727	6.307428525	8.415991365	6.245128832	9.027607581	9.965062757	10.45861167	7.658925511	8.402618124	5.711494907	9.680116758	15.10798141	7.235535607	7.859845344	15.08234416	8.70528679	10.42846486	10.46974356	10.57314056	6.572849035	7.865423978	9.057450272	7.216216646	9.62040313	9.318768743	7.031218731	9.652127928	9.163146469	8.490249211	8.384876961	6.246621262	7.656888991	12.83196035	7.457708297	5.727920455	7.135076877	7.59529984	8.535493361	10.23828531	9.007307647	4.426264755	8.43018945	8.243173983	7.971543554	9.605929775	7.549418438	9.191181721	9.085471084	7.158862106	5.541676313	3.392317423	9.845250562	6.987292439	8.11113567	8.547408022	9.696098171	5.008988783	8.267254796	6.943374136	10.21383596	8.665335917	9.395748328	8.249127927	8.336648338	5.82527683	7.940334432
12.72280753	10.50253349	4.683696454	12.7655969	4.791814071	9.553629294	3.44625623	10.9918761	9.675154139	8.040870836	6.926368041	9.569286011	8.404290064	10.3589808	5.201633861	9.346513733	7.909893084	8.454916138	6.034931198	8.968709699	10.02997523	7.603563418	8.000921969	3.165099916	10.02250653	9.008988783	7.189824559	11.37596255	10.91288934	9.236492618	7.015693807	6.487544227	4.52421619	9.74815934	9.973984298	6.464341533	8.766985586	6.729702578	10.02909114	9.552669098	10.06433859	7.255500733	8.13886028	4.902073579	9.998912842	15.55651086	7.849874194	7.962896005	15.19714085	8.92421868	11.59870389	7.905687849	10.43148366	5.468754477	5.602884409	9.880042633	7.252870509	8.405141463	8.204082012	8.022367813	9.141596278	7.856736756	9.124896746	8.561786554	6.449223227	7.143004497	12.02952881	7.000373692	4.329123596	7.798673306	6.449120673	9.006336137	9.623698627	7.821455119	7.030115331	8.311115416	8.332707934	7.082149041	9.889974801	6.730354646	10.42191987	7.488088274	6.794415866	7.666420055	6.740118043	10.59837116	6.91855524	7.17292749	8.460008331	9.232900547	4.333502533	6.62988487	8.034068147	9.413046971	8.744833837	8.928666412	9.2512649	8.056684726	6.669593751	8.072455783
11.74823479	13.82321795	5.070389328	15.28912193	3.944858446	9.61783475	3.44625623	10.94156119	10.78305204	8.248573489	6.472290632	10.73792332	8.725536678	10.48653338	6.616181231	10.27984269	6.596935142	8.297374861	4.725575248	7.495547871	10.19616558	9.357308154	8.366082573	3.779592933	8.984133595	9.223519087	6.553053253	11.89689998	10.22194956	9.131342539	4.733354341	6.752197849	5.084849781	8.782505872	10.52943055	5.566815154	9.022585678	6.17068494	9.26269942	9.912889336	11.07801734	6.54225805	7.26001956	8.906890596	9.983191299	16.06307737	6.653919873	7.640244936	15.27874732	7.682994584	12.20454058	9.135452784	12.10496744	6.057313418	7.008988783	9.069852511	6.870606714	8.768184325	8.647818156	5.504620392	9.028182348	9.114262901	8.370687407	8.116179545	7.705665452	6.617965225	12.45894483	7.169107936	5.070389328	7.722545458	5.865670633	8.09491942	10.52405192	8.654277995	7.309248961	8.286606024	7.860466259	6.348728154	9.706015397	6.019102847	8.956226308	6.441824726	6.48864354	4.459326286	5.722466024	9.220338713	5.534983301	7.283551423	8.874835742	8.830356747	5.991959955	6.255561286	8.075118386	9.47494176	7.76420813	8.440453944	8.633348441	7.393736324	5.426264755	7.988059498
11.60237411	14.1802433	7.353146825	14.48444531	4.807354922	9.558994616	4.392317423	10.42080238	10.08726927	8.699247932	6.222358453	10.57884439	9.104074518	10.20457114	5.263034406	9.307883849	7.301953395	8.30241045	5.817654393	7.436379518	10.21014597	9.309001326	6.889071377	6.27531929	10.77107674	9.840777924	7.741466986	11.83892814	10.44418666	9.504024443	5.201633861	6.337140279	4.87153361	8.476523867	9.508785162	5.855491443	7.405962265	5.945719165	8.20833627	10.26279957	9.726558779	7.017921908	7.319267386	5.395748328	9.27154726	15.79604402	7.614709844	7.958842675	15.2198918	7.579693063	10.75863964	9.638254887	10.48816393	6.264601004	8.118941073	9.175923742	7.026641388	8.739443098	8.124121312	7.847996907	9.407480222	8.336283388	8.978424465	7.361351477	7.674201562	7.779724397	12.86275357	6.91943096	5.145677455	7.502313028	6.780886579	8.664126911	9.800090988	7.73809226	6.135452784	8.320052147	7.541483864	4.902073579	9.977769688	6.477143602	9.29797642	8.5885548	7.005624549	5.327165132	4.491853096	10.26737198	6.762344311	7.701133155	8.347063571	7.648177796	4.944858446	8.45144791	8.331240662	7.454393322	8.388017285	9.483815777	7.425265334	8.606549496	4.185866545	8.233654702
12.44506659	9.983421188	4.847996907	13.58585452	6.029011087	9.827501495	4.560714954	11.68873113	6.434434293	8.115913616	5.324544924	8.56567333	8.110613806	11.56300555	5.51412226	8.902073579	5.904484098	8.510566389	4.254516171	6.738623632	9.272539022	8.986292707	7.333313239	6.263278962	10.51678342	7.989252565	6.12722055	11.45012868	10.75254791	10.15583017	4.412781525	7.510199836	4.954451477	9.382577923	9.77033353	5.412781525	9.064391087	6.57752338	10.07259811	9.957537397	9.827819025	7.222070355	7.533395585	5.791814071	10.07919512	14.85157542	7.416164165	8.031770114	14.70884393	9.406842755	12.21091482	10.04042672	11.67101095	8.636042662	6.572889668	9.2772874	6.501195886	7.883865155	8.049304033	7.0725346	9.533913701	9.454916138	9.002815016	8.017495639	6.691386306	6.84585595	12.52191937	6.936469269	6.01346226	6.956008868	5.915271623	9.106298063	9.704768239	7.865423978	6.376776572	7.142257522	8.182890893	3.733354341	9.055866573	8.02924746	10.54799106	8.703269016	6.62497818	6.94812503	3.40599236	10.12291838	6.853639658	6.61176256	8.896595381	10.76238204	3.980609075	5.607596608	7.928701983	6.973261264	8.476948673	9.506406766	7.988241563	7.87524878	4.689299161	6.857509389
11.91300157	12.75730666	4.364572432	14.31350663	4.867896464	10.50739824	2.744161096	11.77165453	9.283220564	8.241946401	6.57620771	10.15050891	8.791814071	10.19549525	4.930737338	9.148984931	6.461070114	7.943100848	5.229831366	8.031755474	9.995807409	8.834061405	6.682203871	3.017481995	9.941194363	8.763876285	8.066627409	11.69130733	11.69757576	9.514714054	7.649615459	7.248440305	5.135270311	9.969166782	9.408542042	6.964629667	8.547554776	5.85405896	10.10591339	9.748863715	9.637168247	6.731997787	7.67603588	4.776103988	9.017368724	15.06324579	7.404290064	8.191799501	14.86761135	7.702519029	11.07775037	8.399598369	10.32199804	4.844517452	7.930737338	8.975847968	6.807503359	8.435878577	8.835734632	5.137503524	10.04698755	7.349612972	8.630449157	9.531266636	7.47788806	7.775703184	13.15171424	6.387316414	5.259272487	8.048761152	5.792289996	9.286367615	9.949972578	6.62058641	6.566815154	8.50328628	7.849874194	6.253611152	9.820238092	6.437797892	9.02143388	8.206814295	6.21916852	5.188883988	2.655351829	9.596033688	6.839355082	7.393175914	9.222421713	9.521404141	4.963444482	8.391037112	8.490906375	11.22363341	8.128767677	8.747185967	9.458684524	8.136500511	5.850499414	7.985756563
12.75240156	11.23200113	5.240314329	15.55990283	5.532940288	9.502235115	3.185866545	10.59674883	8.503845998	8.451379578	6.184510934	7.95011843	8.574404309	9.682994584	5.947198584	8.214804795	7.211401637	7.749534268	5.295914924	7.296741082	10.04076013	6.071819155	8.156471361	5.768415003	9.663735984	9.415741768	9.878817285	11.46209323	10.26900976	9.018200179	6.840463234	5.978841243	5.181536247	8.713992111	9.90523656	7.223036338	8.01605322	6.074676808	8.335077858	10.21807883	9.6387979	6.520422249	7.744723234	7.257387843	9.760277422	15.5128224	7.17292749	8.337175869	15.23843692	9.643315078	10.33181268	8.618018358	10.372124	5.784959243	7.477353527	9.192046179	7.184024703	9.4268937	7.99830835	5.765534746	8.546508661	8.01234519	8.447083226	6.740941331	6.714906695	7.150333575	12.08964909	8.250247655	5.091699834	7.451822909	6.82341083	8.336598974	7.694183743	9.289096702	6.988684687	8.463069745	7.73809226	7.740792672	9.587559774	6.326937551	10.30724122	9.140289339	7.73403214	5.998312011	7.004501392	9.784478602	7.09507052	8.111657346	8.987569424	11.44765151	6.477734144	7.460213415	7.871479157	9.39765521	7.532940288	7.802193217	8.39285394	8.940903321	6.694880193	7.772222342
12.64414921	13.74465517	6.419538892	11.65060302	5.314696526	9.814742667	3.837943242	10.82257083	7.587603057	8.397108361	6.505383634	9.236492618	8.039467438	10.3495024	6.091699834	8.816983623	8.021257621	8.43837603	6.231429931	7.36710077	9.728338474	7.430699049	8.070800679	6.14974712	10.24102977	9.238882374	7.148730779	10.61562964	10.63734941	9.049576317	5.053111336	7.126305	3.73020747	9.211006731	9.988684687	6.024585638	7.923096793	5.711223103	8.649571863	9.916028718	8.994919089	7.507001733	8.62985219	6.937815169	9.975661697	15.34723448	6.62058641	8.394891366	15.0748895	8.402159367	9.827660269	9.29553937	10.01630538	6.402792844	7.290018847	9.354249382	7.285885043	9.52160044	8.820817182	7.951867504	9.796039609	8.370687407	8.636262089	7.600222505	6.759149538	7.150292467	12.72547277	6.971215546	5.026800059	7.668496452	7.54974641	9.084575835	9.413204789	8.746178381	7.088523257	7.702947829	8.62388149	6.0725346	9.779578061	7.328725662	9.506388614	8.781837746	7.40173285	8.547985929	6.773468928	10.25459299	7.483044511	7.507001733	8.669023014	9.478769619	5.938561529	7.99556249	7.558311078	8.846161212	7.376776572	9.243173983	8.269716418	8.302167743	6.806066226	7.385380146
12.84030586	12.54409508	5.554588852	10.6025133	4.827819025	10.25962558	3.925999419	10.69983269	8.434909467	8.59259405	6.00044132	8.69034725	8.73369328	10.33639498	5.270528942	8.771159296	7.008988783	8.573647187	5.783841823	7.144358433	10.29283916	8.872300718	8.004123907	5.419275009	9.368506462	8.000563443	7.162894799	11.06507949	10.87290569	9.162139528	4.44625623	6.797916616	4.394359166	8.736792155	10.23338001	4.958842675	9.457049707	6.363754294	8.902617022	9.720415285	10.88676351	8.168922782	7.390037693	6.266786541	9.866642576	15.27021011	7.093813673	7.533719071	14.84516582	7.95942242	10.72689932	9.404290064	10.57949443	5.949499323	7.178913785	9.54303182	6.64842438	9.277054876	8.523169866	7.346070441	8.675957033	8.620219826	8.297833368	8.333898812	6.506556634	6.778953199	12.31004468	7.329616019	6.203592714	7.623943504	5.864582665	7.584890096	9.148476582	8.746178381	7.491051376	7.360382709	7.862947248	6.509379149	9.644760185	7.248074865	10.16585671	7.860298489	5.48864354	6.953344549	5.789207575	10.06205087	6.879541497	7.827819025	8.113145881	9.599168993	5.589494228	7.463124829	5.904041666	8.644548171	8.741466986	9.070925945	9.926211979	7.920278304	3.666756592	6.986746672
12.74986943	12.61107092	5.857980995	13.95440536	6.816343705	9.94016675	2.608809243	10.39263942	9.203085042	8.728221422	5.686048807	9.670833256	8.530601415	10.14172399	5.501439145	8.068240861	7.027905997	7.925406083	4.82827455	7.682500252	10.07539473	6.961955269	9.261002171	5.384092162	9.968234784	9.780047576	7.962896005	11.61268423	11.94829422	8.700092875	4.666756592	6.27143855	3.733802775	9.472297492	10.16854677	5.921245889	8.469490897	6.123027289	9.395845101	9.722807531	9.791325712	7.24697806	7.076216991	2.963474124	9.549912926	15.19010238	5.809928866	7.856736756	14.67569685	8.198199455	10.61572158	8.570994129	10.00573145	5.743165951	7.326429487	8.681589817	6.893163447	9.269827981	8.778405724	5.14974712	9.470658874	8.172427509	8.183387261	6.331076041	5.009691116	5.055339524	12.91629003	6.853028388	4.638073837	6.206913507	6.782366608	8.015686914	10.96036401	8.47045552	5.213347282	7.856409507	7.827183896	6.329123596	9.656461313	6.195694302	9.934027447	8.005741399	7.510170751	9.234804869	6.9795681	10.22266649	4.764383322	6.630813152	8.168314732	9.181152257	4.613988436	7.46590523	6.330675285	7.661635067	8.456559766	9.271229563	8.975284697	8.51773462	6.46760555	7.797525486
