0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
6.015722707	5.044394119	4.261839781	7.734871778	5.177917792	5.548436625	6.14363831	12.01996451	6.850499414	7.942482712	6.176302533	9.136859242	5.947198584	3.632268215	9.762714227	6.663913842	6.474417213	9.652486495	3.733354341	5.163746994	6.761551232	6.998318831	8.001725947	10.67470244	10.67470244	10.67470244	6.621970031	10.42607471	7.969666087	7.655351829	5.647927506	7.463759903	8.798042331	11.22055971	4.958842675	10.97723235	9.012624539	7.599912842	10.34346396	5.625459323	9.842507491	5.516502005	7.737911038	10.05302933	10.10633663	10.19664962	10.60968025	7.503938649	6.772958606	9.333379007	7.894918616	5.566815154	8.97195663	9.645298164	6.905183894	9.283790162	8.10837513	7.822730148	6.274261661	5.76918663	8.715300933	3.548436625	8.839110796	7.397190477	8.005624549	6.512101392	6.414497875	6.969736787	10.33304351	8.961873811	8.779324889	7.797661526	8.337175869	7.435975233	5.529820947	9.007587972	8.285402219	10.74500197	7.459431619	5.614709844	8.524737587	7.780047576	6.552829873	7.608809243	7.512141983	8.471951966	9.573457845	10.88241379	7.248112956	10.05283972	5.008988783	8.267254796	6.943374136	10.21383596	8.665335917	9.395748328	8.249127927	8.336648338	5.82527683	7.940334432
5.633784195	4.452858965	7.068230848	8.205042964	4.776103988	5.371558863	4.008988783	11.73325595	6.844234988	7.485679493	5.9220047	9.016323416	5.911691582	8.496654083	9.840620587	8.883254231	6.130295137	8.579693063	8.925999419	5.530279012	7.073606041	5.865549183	8.32351677	10.21985856	10.21985856	10.21985856	6.767073611	9.93519467	9.346263557	7.562242424	5.10350716	7.413259794	9.272511043	10.90801726	7.918266959	11.65777435	10.17592374	8.309248961	10.59097231	6.346357665	11.97078896	6.303394149	7.973483969	10.7262388	10.30287966	9.683319457	10.13039492	9.067706061	6.360472915	9.385215307	8.393161938	4.169925001	9.121971751	9.115563915	8.551820019	9.391366744	6.429405839	7.540709263	5.074676686	5.251485498	9.028257754	3.857980995	10.11221986	8.169790542	6.236492618	5.692497234	6.657720908	6.441577329	8.985557354	8.738242939	9.10974156	7.279842694	6.274261661	5.805574661	7.358431429	10.84274318	8.700786478	9.641871119	8.033423002	5.961160258	8.635899466	4.201633861	5.695578824	7.430452552	7.736491773	7.869651926	9.278449458	11.27490225	7.994282527	10.13082793	4.333502533	6.62988487	8.034068147	9.413046971	8.744833837	8.928666412	9.2512649	8.056684726	6.669593751	8.072455783
5.284764685	5.165911939	6.727370696	8.222017281	6.175923742	5.510961919	6.371558863	11.89352778	6.270528942	7.767976342	5.272248479	9.435120854	7.669593751	5.560714954	10.01276419	8.501040996	5.522378057	7.927185358	4.867896464	5.045810377	6.029011087	6.73559373	8.488827187	11.22385019	11.22385019	11.22385019	6.530104774	9.937551009	9.087108095	6.610286657	6.709854369	7.466599593	8.88282111	11.71428845	9.100662339	10.74063581	11.47816289	9.41806342	11.00833529	5.489431164	11.77239706	4.137100414	7.244408996	8.636540415	10.34766762	9.769679337	10.220116	8.359848903	5.820858075	9.332036548	8.757687302	3.925999419	8.818667841	9.148730779	7.534238003	9.347592698	7.327559506	6.578938713	4.94016675	3.998363843	8.976168074	2.700439718	8.95752268	6.311239576	5.311067102	5.625508207	6.452258569	5.847722866	8.667466405	8.384658595	9.153485105	13.43950627	5.623515741	8.051880762	6.093813673	11.3120888	7.794415866	9.93619623	6.125155131	5.517275693	8.313336562	4.008988783	5.884088026	7.317412614	8.116430209	6.915159555	9.057450272	10.99590845	6.999417486	10.19844504	5.991959955	6.255561286	8.075118386	9.47494176	7.76420813	8.440453944	8.633348441	7.393736324	5.426264755	7.988059498
5.415355728	4.439623138	5.455066507	8.630794789	5.517275693	4.578938713	4.121015401	11.82607376	6.960001932	6.951261705	6.054834909	9.088531143	8.222070355	6.768184325	10.02721489	8.87036472	5.882800523	7.381110294	6.187846909	4.699047385	7.366322214	5.706001727	7.536534338	10.28883884	10.28883884	10.28883884	6.154590368	8.688509965	8.335890234	6.701826258	6.588999371	7.880875572	8.653090227	11.42867422	5.566815154	10.76548138	10.76785339	8.873751691	10.12578715	5.169057601	10.76395925	4.219999225	7.911038916	10.2632607	10.37372911	8.876034446	9.307658289	6.983801993	5.402458004	9.508389035	7.423072302	3.733354341	9.163006673	9.232181058	8.002118025	8.736435638	6.77432636	9.320349284	5.240314329	5.752593158	8.663966419	2.655351829	8.900051942	7.092138602	6.259272487	6.161875979	6.786271755	5.483649785	7.667466405	8.137863568	8.734101205	5.683696454	6.10433666	6.700359683	6.593951284	11.13609395	8.53099149	9.19991768	8.689299161	5.714245518	8.831623937	4.958842675	7.004955412	6.211401637	8.28764469	7.880466505	9.687725597	11.84305737	7.0283489	9.821136186	4.944858446	8.45144791	8.331240662	7.454393322	8.388017285	9.483815777	7.425265334	8.606549496	4.185866545	8.233654702
6.118761564	2.981852653	6.584321958	7.688986008	3.916476644	4.911691582	5.703211467	11.30256509	5.99095486	7.019286813	5.538792299	9.161515304	4.822730148	2.906890596	9.576484347	9.489245876	6.068200807	8.035073997	4.554588852	4.331165038	7.204571144	5.744020476	8.106325596	10.67634042	10.67634042	10.67634042	6.637659241	9.505103469	9.423368797	7.070389328	5.705262776	7.01353049	8.699210349	10.57355252	5.157852169	10.99901405	10.21164499	8.465974465	10.35590772	5.119213782	11.49695361	5.273289243	6.533486891	10.29544485	9.207030478	9.433946591	10.66948089	8.576311025	6.104639814	9.62058641	7.771689639	4.044394119	9.058388992	8.856425529	6.820027548	8.839230267	7.204767554	7.141596278	5.794415866	5.079588783	8.669507918	6.029011087	9.41395512	8.143492689	5.760220946	4.894450933	6.275518032	6.126751773	6.623515741	8.745635242	9.938675651	4.921245889	6.710117632	5.813926515	6.334496768	10.9854862	8.299208018	10.38521531	8.569475902	5.213347282	8.53954658	6.589463893	4.39104044	8.558037985	8.285522204	9.619403819	9.769837844	11.83063404	7.256603371	9.437544026	3.980609075	5.607596608	7.928701983	6.973261264	8.476948673	9.506406766	7.988241563	7.87524878	4.689299161	6.857509389
6.390252001	4.655351829	7.110264741	8.027191931	4.426264755	5.491853096	6.653919873	12.24442011	7.246027981	6.947175587	5.611402165	8.495503846	6.399171094	6.802193217	9.925109324	9.073606041	5.732640347	7.282625134	4.008988783	4.782246217	6.469234794	4.436722056	7.604523643	10.46768633	10.46768633	10.46768633	6.72437306	9.917737031	9.841751769	6.432959407	6.587061027	7.488617596	8.609442897	11.12586545	7.711494907	12.63251184	11.26109589	9.230500854	10.88456778	5.419434442	12.47889599	4.220484633	7.633149328	10.25615234	10.4278965	9.854949599	10.00421771	8.331259106	5.937783219	9.58458675	7.714504567	4.017921908	9.015433234	9.566054038	8.197203295	9.159026789	7.296356082	7.105384749	4.452858965	4.612374683	8.486731393	2.608809243	9.626003887	7.116273761	5.965784285	5.596708577	6.418849816	6.073060278	7.855491443	8.409795489	10.15035502	12.76032492	6.856736756	6.063142512	4.749534268	11.46474994	7.147713722	10.53284291	7.468420402	5.746850183	7.761551232	4.770829046	6.26725358	7.0725346	8.154324687	8.163366062	10.65803292	10.82543585	7.623146667	9.872982622	4.963444482	8.391037112	8.490906375	11.22363341	8.128767677	8.747185967	9.458684524	8.136500511	5.850499414	7.985756563
5.942527623	4.017921908	6.962464692	8.092206016	3.87774425	4.963474124	7.972692654	10.72521997	4.10433666	7.916961153	4.726044411	9.005405323	5.64385619	7.63008507	9.639702468	6.203592714	5.611844005	8.151777655	3.786596362	4.933234994	6.017921908	7.408609261	8.279970735	10.58562354	10.58562354	10.58562354	6.603978445	9.336627265	8.727021261	5.935459748	7.183882094	7.627877052	8.598806094	12.06605555	5.602884409	10.87781348	10.06029062	7.765534746	10.4288827	5.407066856	8.927185358	4.620080079	8.334431138	10.15908073	10.89255979	9.666276801	11.15012472	8.807475667	6.342045224	7.350497247	8.321990083	7.215290306	8.447254243	9.878817285	7.498030382	9.193082855	6.901655614	7.900263044	6.320123598	5.475700646	7.971907686	6.226893814	10.07022228	8.263139802	5.22881869	6.99020437	7.328316974	6.414443035	8.842664622	8.436844369	8.831475844	8.360627646	5.452858965	6.368367964	7.196725061	9.792302265	7.29553937	9.786433004	8.283551423	5.897240426	8.415741768	4.596935142	6.58172578	7.394033895	7.855000729	8.10699503	8.342074668	11.07005384	8.345094779	9.777419716	6.477734144	7.460213415	7.871479157	9.39765521	7.532940288	7.802193217	8.39285394	8.940903321	6.694880193	7.772222342
5.944343603	4.786596362	6.235057419	7.650942769	5.371558863	5.491853096	6.58345891	10.65371145	8.122569192	7.437286316	6.412486607	9.004827283	6.50779464	7.756889855	10.16390121	8.049304033	7.394608374	8.093285504	3.711494907	5.944052248	5.804776378	5.636373204	7.564775608	10.40701886	10.40701886	10.40701886	6.562831039	8.782580121	9.015061755	8.150762744	6.041380563	7.528357491	9.216123743	10.56767093	6.037821465	10.97101486	9.517078805	7.752882366	9.962391866	5.205437861	10.6956633	5.578318817	7.659892678	10.31281783	10.07785499	9.260855759	10.05141873	8.848844262	6.528335156	9.289788366	8.132587562	7.359310317	8.503587237	9.73403214	8.499308105	9.347529812	8.066831478	7.992088609	5.449561375	5.835580331	9.158983615	3.548436625	9.55714833	7.983027894	6.272396509	6.120395396	6.735528914	6.86499954	8.38024459	8.78390319	9.310900423	5.578938713	7.506208389	7.450595613	7.093813673	9.164655564	8.080018029	10.16113188	7.560714954	5.981852653	9.312429206	4.94016675	5.679001388	7.254556252	7.360968269	8.824617421	9.556697635	11.68224847	7.561864996	9.956521363	5.938561529	7.99556249	7.558311078	8.846161212	7.376776572	9.243173983	8.269716418	8.302167743	6.806066226	7.385380146
6.284256706	3.40599236	4.980717612	7.487538628	4.716990894	4.807354922	8.121533517	11.01568566	7.061776198	6.97295178	5.907371977	9.711549089	6.808642468	7.03562391	9.463524373	8.132371199	5.863987873	7.777419716	3.321928095	4.65687713	5.141596278	5.620392685	7.693229178	10.38687741	10.38687741	10.38687741	7.056126076	10.02877767	8.996697264	6.662490364	5.976177705	7.369003312	8.889646929	10.70951466	4.892391026	10.41369831	10.20847824	8.483009577	10.44879054	5.072526117	10.43827206	5.417393947	8.086996248	10.79273096	9.812107828	9.765190229	10.51614636	8.860375961	5.675228161	9.189577501	8.173165446	3.678071905	9.356683641	9.434211203	6.05392892	9.300724651	6.569173435	6.687900522	5.189824559	5.505613628	7.927413565	4.584962501	9.973841439	7.639568799	5.802193217	6.486427151	6.150675703	6.25882	8.699745948	9.06962528	9.072583024	7.46515823	5.478971805	7.470312798	6.772149591	10.73614821	8.148730779	10.88539133	7.160879862	4.716990894	8.865114619	7.161887682	5.908907546	6.350497247	7.429664433	7.978985631	9.583834955	11.3921564	7.390827382	10.08467554	5.589494228	7.463124829	5.904041666	8.644548171	8.741466986	9.070925945	9.926211979	7.920278304	3.666756592	6.986746672
5.777769123	5.169925001	4.057859979	8.141879426	4.121015401	4.817623258	5.129283017	11.1332437	5.845490051	6.897657802	6.344031899	9.023162085	3.765534746	5.285402219	9.849561482	7.6387979	5.900631881	8.285402219	3.40599236	5.139652035	6.339850003	6.292217037	7.655857607	10.50430774	10.50430774	10.50430774	5.599406671	9.190121192	7.983990881	5.01346226	6.806334055	6.522871972	8.696297782	11.49800149	4.700439718	10.696393	11.26620091	6.343407822	10.2858066	4.491849086	9.739105507	5.903450432	7.22746096	10.63785084	10.26686079	9.287227225	10.04732773	9.114730179	5.977473945	8.662846365	8.137103526	3.392317423	9.016000256	9.410027279	7.473482371	9.051052136	6.309242821	7.023477152	7.260213887	5.076687346	8.26420517	4.121015401	10.62877475	7.300050966	5.62058641	6.274564243	6.066829208	6.336394193	7.934280594	8.726933191	8.893864287	5.578938713	7.261154673	6.120991575	8.246027981	8.6727789	4.343407822	10.23589456	7.222070355	5.725195817	8.906590003	4.672425342	6.593756457	7.24697806	8.221743122	8.014806028	8.785942819	11.55631445	7.212094488	9.30103885	4.613988436	7.46590523	6.330675285	7.661635067	8.456559766	9.271229563	8.975284697	8.51773462	6.46760555	7.797525486
