8.5131	9.5886	7.5337	9.3757	5.9635	10.663	7.6926	5.8169	4.7115	5.4738	9.2919	8.6059	7.6191	3.7702	7.9031	5.2525	7.6703	8.0915	10.505	9.9343	9.726	9.0539	9.7213	10.15	10.561	8.5653	5.2563	8.1257	5.6724	8.7739	8.4752	5.4264	10.161	8.4315	8.4573	6.6837	7.5448	6.1327	6.9129	4.9869	6.8207	10.136	7.7156	5.8817	6.9591	11.176	8.6204	8.6464	8.9284	9.4454	6.4597	8.3304	9.2844	7.1763	6.6094	11.081	6.7991	4.9021	11.872	6.5046	8.156	5	6.7637	7.1705	11.603	8.9248	4.63	13.511	3.0153	5.7298	9.2621	10.603	6.1817	6.843	6.192	8.809	5.0675	9.5393	6.2269	4.0739	8.2308	3.4434	6.7448	4.84	6.7157	7.2517	6.1794	6.7938	9.0852	7.4709	5.009	8.2673	7.0342	10.214	8.7515	9.3752	8.2491	8.3367	5.8252	7.5785
8.9538	7.1849	8.1262	9.1262	5.9449	10.108	8.7819	4.6677	6.3092	4.7029	10.136	8.1177	6.6058	3.8152	8.2854	5.0905	7.0735	7.7353	9.9654	10.089	9.9863	8.343	9.6758	8.8467	11.238	9.8592	5.7275	7.3147	7.7977	8.8375	7.7103	5.4413	10.426	7.6827	7.879	6.7774	7.4478	5.8761	8.5622	4.7015	4.3967	10.963	8.1507	5.4037	8.0366	10.284	8.3426	8.9242	7.8632	10.491	6.0461	8.1572	9.3225	6.2417	4.5119	10.498	6.9688	8.2868	10.623	3.4854	8.0365	8.7735	6.752	6.4308	10.892	9.2846	7.1775	13.959	4.1328	5.6995	8.7255	10.543	6.4356	6.4077	7.2082	10.1	3.6326	9.5453	5.6949	4.4734	8.614	2.7382	7.2974	3.3905	5.7888	7.9704	5.6183	6.3847	9.3744	6.2649	4.3335	6.6299	7.6019	9.4131	8.8733	8.9026	9.2513	8.0567	6.6698	8.3668
8.5991	7.2696	7.7695	8.8623	5.3434	10.629	7.6111	5.6062	2.3785	4.5642	7.6661	7.0721	7.3038	3.8623	7.8986	5.618	6.6888	7.7238	10.211	10.01	9.6519	9.9394	10.274	9.4004	11.895	9.8945	5.8066	6.6176	6.0268	8.775	7.2607	6.4993	10.3	8.2523	7.9415	7.1488	7.441	5.3527	7.8119	4.4387	5.1774	11.401	7.6886	5.823	8.6906	9.3845	9.0317	8.3554	8.0592	11.53	5.2824	8.7478	8.8474	6.0559	6.0995	10.475	7.9882	5.3327	11.73	3.8176	7.5506	7.5157	7.9581	6.0718	12.09	8.6867	4.324	14.514	5.523	5.2795	7.8881	10.528	6.4128	6.7826	7.103	9.0946	4.8422	9.1557	7.8227	3.9157	6.9681	2.7858	7.2191	3.3427	5.4014	5.6496	6.3739	7.0911	8.0746	5.7442	5.992	6.2556	8.5906	9.4749	7.7413	8.3854	8.6334	7.3937	5.4263	8.3345
9.0492	8.3456	7.5683	8.2303	5.0704	11.057	8.9017	4.6329	4.8924	5.7251	9.7938	7.2751	4.8279	3.8777	7.7955	4.4062	6.9157	7.119	9.7763	10.681	9.4471	8.5951	9.3562	8.2182	9.7971	9.8889	4.2312	7.4537	6.5561	8.8223	8.1945	7.3841	11.066	8.3383	8.3515	5.6496	12.14	4.6193	7.5607	4.7533	5.8489	11.518	8.1893	5.418	7.7174	9.3587	8.513	9.2381	6.5907	10.172	4.7355	8.1625	8.5671	5.978	6.8179	11.811	6.5843	4.4463	10.383	6.5453	7.4605	8.1744	7.2807	5.7705	12.152	9.73	6.1495	12.899	4.6301	5.2059	8.7354	10.115	7.1977	3.8875	7.233	9.4737	3.6531	9.6431	7.0672	3.8603	7.5329	2.9302	6.6089	4.6501	6.479	7.2891	5.7815	7.4487	8.7966	7.0488	4.9448	8.4515	8.1889	7.4544	8.4093	9.4965	7.4253	8.6065	4.1859	8.3393
8.2752	7.7734	8.4749	8.9402	5.1898	11.161	7.1312	5.4358	5.3002	4.6343	7.3698	7.6045	4.9069	4.3449	7.8005	3.7501	6.5466	7.3143	10.735	10.077	9.4877	9.1067	9.0875	8.6099	10.8	9.1689	4.4691	6.5236	6.6206	8.3876	7.8906	5.5942	9.2515	6.9806	7.9486	7.1075	6.3676	5.8867	8.5046	4.1616	4.9753	11.122	8.3729	4.6199	8.5984	12.589	8.0316	9.5622	9.1258	9.8045	5.2532	7.3077	9.481	5.5025	4.6085	8.0465	5.739	6.1679	10.545	4.4919	7.4233	9.299	7.2272	4.4815	12.922	8.9887	4.957	13.425	6.2392	5.1381	9.4132	10.975	6.8616	4.2095	6.4312	9.6956	5.4995	11.323	6.1375	3.6001	7.8924	2.1194	6.0706	3.2242	5.2261	7.2356	5.56	5.0459	10.378	6.0112	3.9806	5.6076	8.0169	6.9732	8.4381	9.6542	7.9882	7.8753	4.6894	7.0648
8.7416	8.2071	6.9977	8.6029	4.591	11.442	8.6136	5.2822	4.9495	4.9317	7.8716	7.1817	6.5714	4.9011	7.7058	4.9143	6.287	7.8975	9.6597	10.31	9.6348	8.3394	10.476	9.0154	9.862	10.238	5.7494	7.2133	6.0854	8.9121	8.0263	5.9296	9.0677	8.0848	7.8995	7.3452	8.0713	5.2488	7.8411	4.5199	4.5562	11.288	6.9704	3.5965	8.1862	10.326	8.7141	9.0058	7.7713	9.8384	5.3366	8.0227	8.9926	6.0775	5.1068	11.911	6.7928	7.2835	10.342	4.1293	7.3579	6.3872	6.7743	5.1725	11.37	10.218	3.6455	15.029	4.1771	5.297	8.6952	9.94	5.7244	5.466	6.6724	9.5056	4.5023	8.5299	6.8985	3.7544	9.1729	2.8964	6.9829	3.0184	5.1618	7.0747	5.2269	5.2341	8.8215	3.8777	4.9634	8.391	8.6278	11.224	7.9783	8.8896	9.4587	8.1365	5.8505	8.2033
7.9991	7.6738	7.3246	9.5036	4.1293	10.645	8.1351	5.9381	7.1282	5.5289	8.8291	7.5805	7.0101	4.8299	9.3221	5.6023	7.5071	8.1421	10.109	9.2534	10.062	9.3698	8.852	7.6589	12.313	8.5988	5.3047	6.7238	7.2153	8.4395	8.4895	5.6414	9.2341	8.3101	8.0251	7.3372	7.2578	5.8476	8.3966	5.229	4.3768	9.4344	8.4405	5.8758	10.654	10.342	8.3536	8.3571	8.5631	7.9449	5.707	8.4137	9.4312	6.5806	6.1442	11.257	6.1436	4.6029	11.214	5.5999	7.8844	6.717	7.0161	7.4136	12.457	9.341	5.3925	13.791	6.6908	5.161	9.8326	11.062	6.0527	3.8176	7.9656	9.3936	5.0166	9.8932	6.3129	4.1366	8.971	3.3	5.672	4.5153	6.2303	4.9864	3.8044	5.334	8.9527	6.9295	6.4777	7.4602	7.6956	9.3977	7.4668	7.833	8.3929	8.9409	6.6947	7.6288
8.2199	8.397	7.7629	9.1515	6.0896	10.947	7.1147	6.2615	4.7549	5.431	8.9201	8.1465	7.4162	4.0567	8.4202	4.4841	6.961	7.4935	10.784	10.504	9.6834	9.0359	9.3163	6.2441	10.72	9.5082	5.819	7.7259	7.4221	9.1182	8.6158	5.4787	11.128	8.5817	7.1167	7.9117	7.6359	7.5124	8.1314	4.405	6.4761	11.106	8.0832	5.5735	9.3983	10.794	7.7524	8.9693	7.0999	9.1498	6.2211	8.3334	8.4685	5.9857	6.3244	9.7909	6.6854	8.5699	10.608	5.2479	8.5445	8.5244	7.3073	6.155	12.647	8.9351	6.4508	12.967	4.8143	5.9443	9.2048	10.734	5.0838	7.0101	6.8158	9.7915	4.7514	10.385	6.2075	3.9562	8.8012	3.4048	7.9965	4.7059	6.5194	7.3672	6.279	6.2541	8.9364	7.0682	5.9386	7.9956	7.44	8.8461	7.4152	9.2973	8.2697	8.3022	6.8061	7.5129
7.5854	8.6103	6.8617	8.977	4.5173	10.62	8.2002	4.5899	5.8278	4.442	9.4092	7.5053	7.1375	2.8115	8.7867	5.6628	6.6481	7.7593	10.336	9.5619	9.7458	9.1574	10.403	8.6553	12.176	9.032	5.0199	6.3889	6.4611	9.1584	6.9725	5.4066	10.166	8.5618	6.8463	6.7642	6.3698	5.3368	9.2002	5.4996	5.8468	9.8417	8	4.4726	9.8224	10.395	8.3513	8.7679	9.6945	9.2384	5.0822	7.6314	9.8849	6.1214	4.9863	11.181	6.5253	7.4496	11.833	5.4886	8.0667	8.9978	6.6547	6.8512	12.021	8.7309	4.3443	13.902	2.8634	5.3649	8.9322	11.255	6.9069	6.7603	8.0473	9.6692	4.5143	9.5059	5.706	3.2293	9.4469	3.1937	6.4736	4.2159	6.0293	6.2269	4.4573	8.0389	9.1079	6.3663	5.5895	7.4631	5.8038	8.6445	8.6147	8.9939	9.9262	7.9203	3.6667	7.0329
7.8669	6.9213	6.5078	9.0243	5.511	10.93	7.9298	5.4797	6.522	5.5835	8.594	7.2457	7.8112	2.4381	7.9533	4.1582	7.0875	7.0841	9.8864	9.7654	9.6676	8.8654	9.3235	8.6202	9.5973	9.1482	6.4237	4.6206	6.1859	8.8611	6.8547	7.1564	9.0869	8.1886	7.8294	7.3001	7.08	5.3401	8.5793	5.2895	5.5733	10.016	7.8086	5.8075	10.456	10.032	8.6356	8.1006	6.6842	9.1984	4.7066	8.3831	9.5181	5.7288	6.1846	11.536	5.4334	7.8586	12.107	5.1043	6.834	8.5173	8.4868	7.5013	12.919	10.17	5.3732	13.494	2.3908	6.1137	8.0591	10.67	6.5652	5.6496	7.1876	9.848	3.5744	8.7546	5.1977	4.3438	11.215	3.4352	6.5956	3.5266	5.4427	6.8265	5.9397	5.3342	8.8536	6.9378	4.614	7.4659	6.1815	7.6617	8.4783	9.2958	8.9753	8.5177	6.4677	7.7724
7.8648	7.9864	7.4757	9.0037	5.2479	9.7526	8.0579	5.1201	4.0531	5.2647	11.408	7.1973	5.009	2.3624	7.3223	4.1937	5.8621	7.5614	10.164	9.9724	10.052	9.1806	8.889	8.1267	12.996	9.9668	4.7995	7.4454	7.0201	9.0408	8.3473	5.4506	10.171	7.7457	8.2415	5.597	10.796	4.4619	8.2617	4.2997	4.8128	11.284	7.784	3.3754	8.6423	11.024	8.4701	8.6602	8.6549	10.019	4.3042	7.9113	9.1031	5.1368	4.5347	11.877	6.4348	7.9027	11.611	4.585	8.0351	8.2965	7.4004	8.5116	10.984	9.8163	5.1533	14.245	5.2636	4.9995	8.4806	10.648	4.8702	3.1858	8.0238	10.731	2.4992	8.0528	7.5932	5.448	8.0174	2.3718	6.2773	3.9862	5.914	7.4627	5.8298	6.1883	8.7703	6.5046	5.6872	7.8188	8.1147	9.391	7.796	9.1401	8.2805	7.8921	5.5205	8.6894
7.2481	7.0434	7.8417	8.8857	4.9307	9.8133	8.5224	4.9023	5.2326	5.0339	8.989	7.0528	5.0704	3.1628	7.9635	4.817	6.4003	7.095	10.092	10.056	9.9361	9.3031	8.7942	9.3487	12.998	10.181	2.2611	6.6337	6.246	8.4332	8.0626	6.437	11.784	7.9263	8.7396	6.7361	7.5748	4.5368	7.7245	4.6451	5.1736	10.534	7.7556	4.5065	8.2375	10.995	8.566	9.2168	9.3055	10.433	5.7053	7.5109	9.4025	5.3321	3.4358	10.716	6.8278	8.9263	12.061	3.2017	7.7691	8.1221	7.489	9.0224	10.805	9.1252	3.7922	14.573	3.6825	4.3651	10.11	10.276	4.9777	3.7333	7.909	10.656	3.4712	8.7167	6.0202	3.7036	8.1487	2.7599	6.3388	4.6927	5.8637	5.0045	4.792	6.5404	8.8537	5.5423	6.451	7.7062	8.3132	10.312	8.3902	9.1687	8.1646	8.3055	6.0023	8.7991
