0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
7.251719093	9.275566496	3.277984747	5.504620392	7.756222713	9.586464526	8.262099591	7.696967526	7.141224612	8.964052011	6.761551232	6.761551232	6.761551232	6.761551232	6.761551232	5.008988783	8.589099527	5.746084326	6.457645501	6.559850746	8.647662815	6.017921908	6.963594994	13.51709111	11.78601047	10.72604782	14.76463576	7.668884984	12.48758885	8.755889026	7.723148957	11.13615251	11.68838146	9.632813486	10.83815942	9.905248351	5.311067102	4.343407822	7.856736756	6.064293632	7.949040539	6.82527683	3.857980995	7.40173285	7.50965115	8.220136447	9.254737159	6.60754928	8.6395216	4.137503524	8.498649788	11.4582528	11.41468524	7.03562391	7.260652991	8.912490092	5.224966365	9.575765367	6.128322544	5.848079521	5.381975479	6.964629667	7.596935142	12.17210814	7.986979709	6.616181231	4.578938713	7.577282096	9.770003091	9.358586988	5.554588852	10.24661831	10.40180187	5.457379419	7.680453483	7.743103267	9.501837185	8.939171241	8.999154423	9.464639158	4.435634732	4.426264755	6.447357734	5.439623138	7.574404309	9.232672416	5.503798022	8.427522371	10.23002044	5.907544707	5.008988783	8.267254796	6.943374136	10.21383596	8.665335917	9.395748328	8.249127927	8.336648338	5.82527683	7.940334432
6.153805336	9.948552691	5.074676686	4.03562391	7.58345891	9.173177415	7.934697999	8.545350645	8.052204131	9.131599773	7.662490364	7.662490364	7.662490364	7.662490364	7.662490364	8.211401637	7.593900263	7.302467698	5.983323853	7.646415029	8.220822724	7.562242424	8.897426277	12.99148642	13.51235438	12.37384393	14.63845945	8.018478396	11.61153205	8.703557562	8.82336724	11.26684898	12.30383782	10.39842306	10.54463378	9.941545777	5.429615964	7.857980995	7.485426827	7.987455977	7.637286277	7.087462841	5.845490051	5.475733431	6.156292599	8.207990433	8.695935858	5.886740261	7.352264173	3.666756592	9.315376027	11.06877828	11.40135954	7.966361247	7.549810748	8.698636846	4.560714954	10.99215337	5.804806387	6.303057998	5.074676686	7.668884984	7.481395824	10.77559214	7.454504938	6.01346226	4.343407822	7.122821659	12.23391921	10.77270401	7.265849421	9.817815525	10.03621566	5.06592848	8.492932474	7.85154705	9.529625764	9.665668734	8.393175914	8.263431519	3.112766709	5.078951341	5.787403184	6.332707934	4.862947248	9.883845517	5.665671356	10.13622215	11.27751989	6.344809414	4.333502533	6.62988487	8.034068147	9.413046971	8.744833837	8.928666412	9.2512649	8.056684726	6.669593751	8.072455783
7.269594252	9.633624395	3.700439718	4.40599236	6.859224162	10.33572531	8.035245608	7.818901676	8.602206462	9.077616872	7.232660757	7.232660757	7.232660757	7.232660757	7.232660757	8.706668682	7.623351931	6.286534808	5.612952924	6.145109632	8.663304884	7.688600011	8.56424777	12.49262934	13.06696354	12.13679891	14.1196434	6.369815424	11.66088727	8.366322214	8.123086751	9.856408824	11.81342047	10.62296694	10.73235722	9.346862441	4.862947248	6.964629667	6.977279923	6.181864796	7.21771507	8.436711542	5.329123596	5.566815154	6.885282396	7.94016675	8.362378998	6.358765931	6.941341105	4.439623138	9.062316027	11.48431942	10.71827599	7.859845344	6.461712958	8.339450602	6.528258743	9.51774391	7.440987853	6.963154484	5.318316841	7.508587112	7.20261362	10.98711351	7.780703794	8.680535344	3.797012978	8.235523378	9.080817528	10.78339888	4.770829046	9.404470953	9.878918275	5.13538126	7.264054112	7.286619443	9.427941333	8.213670664	8.463524373	9.933884728	4.489241836	4.153805336	6.284583658	5.213347282	6.531381461	9.98466308	5.913292218	9.666046429	11.6806672	5.030582862	5.991959955	6.255561286	8.075118386	9.47494176	7.76420813	8.440453944	8.633348441	7.393736324	5.426264755	7.988059498
7.40173285	8.286517716	4.329123596	4.802193217	7.758889433	9.787902559	8.30152221	6.938991439	7.125996654	9.269126679	7.61176256	7.61176256	7.61176256	7.61176256	7.61176256	8.804131021	7.793114969	4.055567835	5.254370884	6.489807155	8.913473653	7.278914019	7.858823621	13.06443965	11.9569571	10.25986093	13.63724473	6.960001932	11.51880066	8.329123596	7.331812684	10.76103874	11.06803928	10.05229633	10.82843401	9.895668071	5.402585758	4.602884409	7.28077077	6.289964359	7.313509072	7.116863758	4.802193217	7.502235115	5.763652972	8.242221395	8.654211203	6.320861642	7.023477152	4.655351829	9.33315535	11.51520703	11.20506011	7.984703267	5.662180295	8.496814494	4.329123596	9.885378592	3.527532736	4.454166285	4.62058641	7.077883864	7.243173983	10.22847801	7.287250643	7.780047576	3.765534746	8.031567965	8.782015335	9.276335076	3.632268215	9.347581282	9.091183573	4.831076041	7.354171657	7.557681371	8.902073579	8.758915878	8.973266861	7.384292985	3.852522539	4.510961919	5.145539292	5.539158811	4.145677455	8.800703468	5.943511147	9.881113961	10.2837829	5.431579254	4.944858446	8.45144791	8.331240662	7.454393322	8.388017285	9.483815777	7.425265334	8.606549496	4.185866545	8.233654702
6.50779464	8.22871024	8.997179481	3.655351829	6.829088444	10.04712391	7.574353475	7.627169061	7.291980116	9.022090345	6.081083929	6.081083929	6.081083929	6.081083929	6.081083929	7.676662335	9.606353047	5.38531543	6.454252687	6.928166887	8.5227716	8.486633935	8.180748658	13.47869379	12.10544274	11.84313591	13.97892909	6.770829046	11.59786633	8.093285504	8.935459748	10.40419872	12.528918	10.43629512	10.54803265	9.264570828	4.832890014	7.357552005	7.252665432	6.6673238	7.217131645	5.8899602	5.270528942	6.984133595	7.439727011	8.110091752	7.888163211	5.509792712	7.195741293	3.596935142	9.268191079	11.81498294	10.65553072	6.696272084	5.983598717	9.467893488	7.155830172	9.938343776	4.529807428	3.83053274	3.548436625	5.923624611	7.250772132	11.06739135	6.061776198	8.788228924	3	8.523986094	13.10049809	10.46816011	4.64385619	10.28018001	10.84320362	3.514947275	8.011200932	7.541664866	9.154311811	8.790862891	8.738767837	7.143120264	2.860206913	5.364572432	6.226188839	7.334496768	6.388878339	7.525394103	5.139632064	10.02417006	10.61120927	5.707226617	3.980609075	5.607596608	7.928701983	6.973261264	8.476948673	9.506406766	7.988241563	7.87524878	4.689299161	6.857509389
7.257387843	9.364779173	3.121015401	3.827819025	7.82336724	9.530601415	7.978204415	9.914385132	8.875754378	8.755221421	6.112700133	6.112700133	6.112700133	6.112700133	6.112700133	8.988116585	6.726566498	5.556952458	5.869446175	7.070544198	7.020676733	7.762215916	8.116008062	13.15280769	12.22237075	10.17530004	14.11609685	7.190812368	11.42416629	8.111657346	6.244125943	10.32502385	12.23275068	10.16264309	10.66214757	9.552456602	5.070389328	7.602884409	7.703211467	7.402955047	6.829116893	6.087462841	5.741466986	7.462706751	6.004844339	8.450386479	8.853235082	6.759046456	7.690696444	3.655351829	9.885696373	10.91251514	10.48693555	7.055282436	5.546001945	8.389075826	7.165911939	10.93946027	4.216062136	6.163652812	4.963474124	3.847996907	7.110613806	9.886143367	6.962317655	5.469234794	2.03562391	6.663607894	12.19835295	10.34852332	7.11997861	10.76153658	10.7220801	3.951639671	7.900289736	7.408274855	9.391887985	8.887359143	8.945151171	6.372079519	4.647894608	4.161887682	6.177247293	5.205548911	4.902073579	9.596205722	5.751946914	10.55641026	10.27076252	8.011217534	4.963444482	8.391037112	8.490906375	11.22363341	8.128767677	8.747185967	9.458684524	8.136500511	5.850499414	7.985756563
6.116863758	7.862498028	3.87774425	5.635173947	7.499048598	10.46393301	8.732347932	8.752547906	8.854885874	9.322153498	7.332707934	7.332707934	7.332707934	7.332707934	7.332707934	8.646018611	8.86553675	5.535047052	6.15808231	7.142637947	8.553047277	4.847996907	7.969398343	13.10747865	12.00634852	12.23571509	14.61779088	7.575917361	12.1628948	8.591335336	8.096978636	10.52182261	11.15475483	9.981852653	10.70064041	10.53862057	5.587964989	8.822730148	6.501439145	7.874806938	8.085313646	9.573836505	5.663913842	7.022367813	5.741497228	8.01234519	8.380433378	6.662673507	8.171927354	4.419538892	8.233619677	10.86403134	11.62844554	7.533719071	6.070917864	8.210237361	5.501439145	9.35363249	6.374563891	5.020144861	4.807354922	7.326429487	5.368069877	11.29758593	8.116863758	4.689299161	4.478971805	6.378232294	9.861086906	9.024116894	4.412781525	10.70745715	9.179847074	4.969069369	6.975215493	7.735460484	8.860466259	9.66662764	8.683696454	6.683012671	4.620517281	5.584962501	5.941588924	5.773468928	4.666756592	8.309063682	6.073834469	8.636624621	10.28978837	5.444259284	6.477734144	7.460213415	7.871479157	9.39765521	7.532940288	7.802193217	8.39285394	8.940903321	6.694880193	7.772222342
7.83541884	8.268626418	4.439623138	5.478971805	8.646018611	9.939579214	8.576952927	8.402585758	7.217636327	9.536830005	7.943100848	7.943100848	7.943100848	7.943100848	7.943100848	8.192785959	8.663657155	4.50996213	6.693790026	7.596079755	8.921320621	7.050936965	7.728482625	13.42437627	12.45124197	11.5874025	13.83518316	7.38024459	10.77503408	7.908092341	8.225448469	10.53667982	11.42195961	9.782670659	10.77111066	9.462979419	5.680886921	7.141596278	8.723148957	7.856395409	7.20508895	6.73470962	5.28169825	4.94016675	6.799079767	8.601399391	8.811470417	7.101381765	8.470048726	5.510961919	8.919757193	11.20920965	11.57539743	7.350497247	6.236053471	8.394063644	4.897240426	9.727098198	6.756459715	7.011625943	5.572889668	8.138527801	8.208478242	11.39718425	6.956521363	6.575917361	4.491853096	7.679948887	11.82300891	10.27471936	8.120497098	10.59723815	8.984886164	5.589783516	8.394207063	8.349366032	9.321477182	9.423548406	9.562433244	7.100665365	2.984077036	5.350497247	6.295779873	5.683696454	5.078951341	9.258576744	5.985909516	9.584962501	10.39885055	5.523945416	5.938561529	7.99556249	7.558311078	8.846161212	7.376776572	9.243173983	8.269716418	8.302167743	6.806066226	7.385380146
7.12722055	8.976725501	3.981852653	4.862947248	7.622051819	10.39628367	7.369545368	8.221103725	8.26196248	9.566434646	7.697662633	7.697662633	7.697662633	7.697662633	7.697662633	8.120497098	7.725755928	6.089935889	6.638208816	7.063917035	8.485857469	7.762880293	8.524464195	13.26323985	12.29905224	11.84380331	14.68369899	7.505414609	12.10999385	8.328674927	8.564530601	10.79497946	11.65816684	9.993363012	10.89388087	9.885384332	5.224966365	5.416164165	7.008988783	5.97687088	7.313986293	8.900263044	5.904484098	4.916476644	6.933276288	8.478567406	8.581886287	6.146051615	7.435461914	4.426264755	9.465974465	11.47192919	11.32401173	7.953032377	6.670626666	9.430115974	4.217230716	9.981924639	6.012895076	6.500988182	4.240314329	6.09592442	7.539158811	13.36367099	7.921245889	9.385215307	3.906890596	8.715896837	12.76557618	11.01244198	3.153805336	10.42123873	9.63235599	4.772047539	8.043515742	7.868879816	9.334496768	8.972811361	8.292321633	8.016015197	3.137232442	5.442943496	5.572010435	5.572889668	5.491853096	8.833918558	6.462660821	9.607700188	11.48598021	5.596150916	5.589494228	7.463124829	5.904041666	8.644548171	8.741466986	9.070925945	9.926211979	7.920278304	3.666756592	6.986746672
4.343407822	6.744961602	5.867896464	4.285402219	6.966937979	11.41124615	7.957864545	7.675957033	7.998198064	9.434002646	7.691394579	7.691394579	7.691394579	7.691394579	7.691394579	9.273562512	8.012449922	5.074403515	5.220327392	7.122822909	9.025120457	7.683696454	7.56335264	13.1545808	11.45041342	11.6239272	14.44014348	7.246027981	11.93689554	8.470862199	9.309703711	10.8619475	12.05873589	11.25195574	10.83238361	10.36017275	4.678071905	8.41869595	7.037821465	7.261032964	7.356893737	9.505414609	4.906890596	5.744161096	5.768230466	8.256916297	9.237879952	6.206262368	7.30560579	4.399171094	9.234817431	11.24412594	11.24519615	6.970393538	5.514460665	7.794634239	3.867896464	9.155274439	6.41671388	5.698048162	3.797012978	4.54225805	7.727920455	12.26977184	6.780047576	8.723490302	4.614709844	8.212311728	11.51520703	10.63863334	6.037821465	10.10058595	9.018138329	4.618007096	7.353213942	7.568442502	9.241506541	8.939219619	7.924812504	10.11077448	5.101584311	4.64385619	6.023152758	6.867896464	4.572889668	8.951713819	6.939804191	9.541871009	10.57222651	5.007951378	4.613988436	7.46590523	6.330675285	7.661635067	8.456559766	9.271229563	8.975284697	8.51773462	6.46760555	7.797525486
