0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
8.513052642	9.588714636	7.533719071	9.375691104	5.963474124	10.79522797	7.692585404	5.81310548	4.711494907	5.473754428	9.29186137	8.69453201	7.619119511	3.847996907	8.242221395	5.215675671	7.670291717	8.091499356	10.49530666	9.934280594	9.726018508	9.053925882	9.721325298	10.15025502	10.56061943	8.565292521	4.976108532	8.125671763	5.672425342	8.773938538	8.429811252	5.426358379	10.16087986	8.515305605	8.456805752	6.683696454	7.544816272	6.132697345	6.912889336	4.971612669	6.820644307	9.757556689	7.715618859	6.286261301	6.959113624	11.04330075	8.620432552	8.6464028	8.928452007	9.445428759	6.143217313	8.317078803	9.482001193	7.17634175	6.609400527	11.08066717	6.905864952	4.902073579	12.26851276	6.504620392	8.106596167	5	6.763738503	6.605710706	11.60348726	8.924755738	4.255500733	13.51123998	3.263034406	5.729779616	9.262094845	10.60260608	6.15663143	6.842978832	6.191979936	8.808964175	4.995484519	9.425215903	6.226893814	3.817623258	8.230741003	3.443396995	6.841721581	4.839968733	6.715745776	7.251719093	6.223036338	7.115698353	9.085192948	7.470862199	5.008988783	8.267254796	6.943374136	10.21383596	8.665335917	9.395748328	8.249127927	8.336648338	5.82527683	7.940334432
8.953849504	7.184875343	8.126188211	9.126188211	5.944858446	10.23816586	8.781934104	4.531967153	6.309248961	4.702948793	10.13596574	8.232660757	6.605849867	3.560714954	8.09117089	4.744000385	7.073523242	7.735269068	9.958150313	10.08878824	9.986326321	8.342963574	9.675850999	8.846744023	11.23846445	9.859224162	5.41188662	7.314696526	7.797661526	8.837499277	7.677894777	5.44125657	10.42605505	7.410239331	8.080414194	6.777419716	7.447817933	5.87610712	8.562242424	4.49097685	4.396671597	10.89481776	8.150762744	5.618156614	8.036592954	10.24448277	8.342566837	8.924241034	7.863226172	10.49075062	6.08152965	8.222561431	9.350055177	6.241706367	4.511956092	10.49744022	7.067566046	8.286788759	11.32878711	3.485426827	8.012569132	8.773468928	6.751955716	6.257687302	10.89239103	9.284580799	6.472487771	13.95924069	4.026800059	5.699523986	8.725536678	10.54283842	6.343162716	6.407692649	7.208212939	10.10039953	3.596935142	9.435461914	5.694880193	4.343407822	8.613973587	2.738190844	7.247927513	3.390548691	5.788744578	7.970393538	5.918863237	6.292133642	9.374342937	6.264911693	4.333502533	6.62988487	8.034068147	9.413046971	8.744833837	8.928666412	9.2512649	8.056684726	6.669593751	8.072455783
8.599150382	7.269594252	7.769507291	8.862327401	5.343407822	10.72604782	7.611133311	5.33523961	2.378511623	4.564258373	7.666046429	7.069315495	7.303780748	3.689299161	7.973266861	5.539325597	6.688789882	7.723818492	10.27051861	10.01010845	9.651870961	9.939432293	10.27380612	9.40045254	11.8953102	9.894514644	6.084602363	6.617651119	6.026800059	8.774955476	7.186055282	6.49933047	10.29966594	8.116343961	8.009167306	7.148730779	7.441013654	5.352740769	7.811856314	4.566671463	5.177378138	11.49894891	7.688600011	6.179789685	8.69063841	9.385646735	9.031648821	8.355360611	8.05919418	11.53040634	5.452524923	8.755412791	8.712183051	6.055887349	6.0995149	10.47524928	8.026202725	5.332707934	11.74802508	3.817623258	7.528982116	7.515699838	7.958047025	5.629277128	12.08958289	8.686683341	4.94016675	14.51396068	5.578938713	5.27950061	7.888134388	10.52786793	6.443275074	6.782670659	7.103031314	9.094605565	4.921245889	9.160375687	7.822730148	3.906890596	6.968090752	2.785838405	7.130313146	3.342689776	5.40138373	5.649615459	6.294620749	6.810715746	8.074590438	5.744161096	5.991959955	6.255561286	8.075118386	9.47494176	7.76420813	8.440453944	8.633348441	7.393736324	5.426264755	7.988059498
9.049216908	8.345627012	7.568336182	8.230260665	5.070389328	11.19733958	8.901709798	4.838991924	4.892391026	5.725065816	9.793765857	7.267723052	4.827819025	3.655351829	7.905086099	4.433052167	6.915756702	7.119015739	9.714281584	10.68106268	9.447148599	8.595070954	9.356264709	8.218199944	9.797175142	9.888895424	4.556805977	7.453682186	6.556122818	8.822348907	8.327218051	7.384149032	11.06615648	8.322378867	8.341687177	5.649615459	12.1401474	4.619304326	7.560714954	5.100707127	5.848918179	11.34479522	8.189330401	5.710138031	7.717429976	9.725536678	8.513002105	9.2380651	6.590708922	10.17230249	4.829902332	8.182728579	8.612499946	5.977972041	6.817898784	11.81104041	6.729685069	4.44625623	10.46199095	6.545350645	7.441084603	8.174426394	7.28067739	5.002707012	12.15225315	9.729963096	5.820178962	12.898934	4.300123725	5.205877625	8.735386783	10.11491355	7.191179619	3.887525271	7.232965043	9.47370575	3.678071905	9.199181549	7.067165427	4	7.532940288	2.930233129	6.58044702	4.650084747	6.479026561	7.289096702	5.672425342	7.017988044	8.79656285	7.048759312	4.944858446	8.45144791	8.331240662	7.454393322	8.388017285	9.483815777	7.425265334	8.606549496	4.185866545	8.233654702
8.275240006	7.773468928	8.4749227	8.94016675	5.189824559	10.58571371	7.131187655	5.483216676	5.300123725	4.634295688	7.369815424	7.653919873	4.906890596	4.54225805	7.678776174	3.849178703	6.546553006	7.314345794	10.77933022	10.07748336	9.487722964	9.106693791	9.087539302	8.609917445	10.80025281	9.168922782	4.786511131	6.523561956	6.62058641	8.387609461	7.82175697	5.594220244	9.251482411	7.208478242	7.956858801	7.107478647	6.367586544	5.88673928	8.504620392	3.960730203	4.975314398	10.97921081	8.37286506	4.498250868	8.598435797	11.78451216	8.031601362	9.562214668	9.125841935	9.804453736	5.291005105	7.321828903	9.542644987	5.50253154	4.608497167	8.046603956	5.798318517	6.167919866	10.65167959	4.491853096	7.441640721	9.298979001	7.227234797	4.309339575	12.92239857	8.988663777	5.789207575	13.4253626	5.862947248	5.138062854	9.413204789	10.97477307	6.868175067	4.209453366	6.431194711	9.695576306	5.469234794	11.34839621	6.137503524	3.867896464	7.892391026	2.11939343	6.01346226	3.224202718	5.226073589	7.235535607	5.64096791	5.181777198	10.37816802	6.011227255	3.980609075	5.607596608	7.928701983	6.973261264	8.476948673	9.506406766	7.988241563	7.87524878	4.689299161	6.857509389
8.741546132	8.20701432	6.997744026	8.602884409	4.590961241	11.12560719	8.613569069	5.423704876	4.949534933	4.931679197	7.871597266	7.135452784	6.571373436	4.867896464	7.74348804	5.022279026	6.286964344	7.897545986	9.622388911	10.31015832	9.634764968	8.339404658	10.47626629	9.015415052	9.862017377	10.23828531	5.424327117	7.213347282	6.085339669	8.912096704	8.287755299	5.929631497	9.067703244	8.000563443	7.905663461	7.345183447	8.071264556	5.248804734	7.841092545	4.504898357	4.556219753	10.97262086	6.970393538	3.562835882	8.186236201	10.24662185	8.714137021	9.005761915	7.771256297	9.838416076	5.213376447	8.023324777	9.105908509	6.077494472	5.106844444	11.9107763	6.871261565	7.283551423	10.2708793	4.129283017	7.362646912	6.387155718	6.774329088	4.939676751	11.36986994	10.21814892	3.906890596	15.029185	3.944858446	5.296990707	8.695228291	9.940019889	5.617791736	5.465974465	6.672378581	9.505613095	4.498250868	8.690696444	6.898450233	3.765534746	9.17292749	2.896427676	6.861707287	3.018361553	5.161825086	7.074676686	5.274261661	5.155351829	8.821513377	3.87774425	4.963444482	8.391037112	8.490906375	11.22363341	8.128767677	8.747185967	9.458684524	8.136500511	5.850499414	7.985756563
7.999121997	7.673839056	7.324630615	9.503627006	4.129283017	10.67604521	8.135105316	5.76802645	7.128252152	5.528880166	8.829088444	7.566054038	7.010108453	4.754887502	8.73437092	5.510837021	7.507103125	8.142078585	10.08635569	9.25337478	10.06175681	9.369815424	8.851993545	7.658925511	12.31268446	8.598796925	5.495718406	6.723831566	7.215290306	8.439492915	8.680867228	5.641393639	9.234098898	8.188836073	8.028187425	7.337175869	7.257785862	5.847619807	8.396604781	5.218143688	4.376775527	9.346735328	8.440453944	5.789615535	10.65406821	10.55995061	8.353592736	8.357117681	8.563025322	7.944858446	5.741823688	8.440474744	9.522385366	6.580594291	6.144193247	11.25672903	6.337844023	4.602884409	10.99767347	5.599912842	7.957214991	6.716990894	7.016103812	7.352301996	12.45725261	9.341029469	6.153805336	13.79090143	6.786596362	5.161024395	9.832573599	11.06150621	6.091572651	3.817623258	7.965556853	9.393604969	4.986410935	10.4278366	6.312882955	3.754887502	8.970968661	3.300030783	5.655351829	4.515319775	6.230330687	4.986410935	4.137503524	4.947348262	8.952678282	6.929554316	6.477734144	7.460213415	7.871479157	9.39765521	7.532940288	7.802193217	8.39285394	8.940903321	6.694880193	7.772222342
8.21991106	8.397032817	7.762880293	9.151523994	6.089582893	10.88988417	7.114667782	6.62990105	4.754887502	5.430991251	8.920055055	8.074676686	7.416164165	3.925999419	8.779062689	4.393200165	6.961019145	7.493503182	10.72064726	10.50362701	9.683384797	9.035898787	9.316286342	6.244125943	10.71990214	9.508190931	5.895475595	7.725877459	7.422064766	9.118207353	8.570517248	5.478663496	11.12799432	8.57856139	7.295679229	7.911691582	7.63584148	7.512354502	8.131342539	4.209894823	6.476103071	10.88333061	8.083213368	5.54831805	9.398276722	10.980211	7.75240034	8.969330634	7.099977238	9.14974712	6.237398845	8.339870617	8.478567406	5.985705315	6.324401793	9.790686879	6.647729507	8.569855608	10.80413102	5.247927513	8.595224578	8.524345816	7.307267221	6.577863708	12.64660371	8.935129977	7.131342539	12.96707488	5.121015401	5.944280363	9.204815648	10.73437092	4.872080548	7.010108453	6.815798237	9.791488517	4.727920455	10.02749137	6.207502459	4.169925001	8.801223338	3.404835839	8.027353134	4.705861411	6.519423174	7.36719631	6.015693807	6.161963661	8.936372425	7.068240861	5.938561529	7.99556249	7.558311078	8.846161212	7.376776572	9.243173983	8.269716418	8.302167743	6.806066226	7.385380146
7.585417309	8.610286657	6.861707287	8.976993646	4.517275693	10.69113282	8.200197917	4.694353085	5.827819025	4.441983468	9.40917876	7.525129251	7.137503524	2.678071905	8.728260673	4.938158706	6.648016037	7.759300609	10.44547153	9.561860708	9.745810683	9.157346935	10.40320131	8.655351829	12.17573666	9.032045727	5.413711051	6.388878339	6.461070114	9.158429961	7.104551559	5.406553888	10.16603752	8.680535344	7.0275536	6.76420813	6.369776399	5.336797652	9.200162974	5.2542012	5.846830593	9.856425529	8	3.867151585	9.822377925	10.4990486	8.351316869	8.767949169	9.694508339	9.238404739	5.194929263	7.654098401	9.82416321	6.121444136	4.986300703	11.18137328	6.469039037	7.449561375	11.58533815	5.48864354	8.044749241	8.997744026	6.654708333	7.048357577	12.02052859	8.730906699	5.165911939	13.90189542	2.847996907	5.364872463	8.932214752	11.25485147	7.006271679	6.760220946	8.047298572	9.669239411	4.655351829	9.795877317	5.705977902	3.03562391	9.446876522	3.193750203	6.422905743	4.215895042	6.029324628	6.226893814	4.169925001	7.753394282	9.10785726	6.366322214	5.589494228	7.463124829	5.904041666	8.644548171	8.741466986	9.070925945	9.926211979	7.920278304	3.666756592	6.986746672
7.866931757	6.921245889	6.50779464	9.024308597	5.510961919	10.9899621	7.929796632	5.377535583	6.521992956	5.583538159	8.593951284	7.211401637	7.811214118	2.232660757	7.666756592	3.977214492	7.087500272	7.084126079	10.12764639	9.765368986	9.667586997	8.865423978	9.323543118	8.620219826	9.597307691	9.14822234	6.428387827	4.62058641	6.185866545	8.861118737	6.997447931	7.156441478	9.086932341	8.245552706	7.853475997	7.300123725	7.080054675	5.340098293	8.579315938	5.430104699	5.573246153	9.981139119	7.808642468	6.188192949	10.45629775	10.27146303	8.635597042	8.100618398	6.684024704	9.198445041	4.566434245	8.397025136	9.371776644	5.728836644	6.184635077	11.53623218	5.363177208	7.858602712	11.91116725	5.10433666	6.942528809	8.517275693	8.486759002	7.767339901	12.91899364	10.16973846	5.145677455	13.49442853	3.217230716	6.113727553	8.059074015	10.669948	6.50003346	5.649615459	7.187557513	9.847996907	3.5360529	8.69453201	5.197708158	4.185866545	11.21492619	3.43518236	6.66106548	3.526555668	5.442671897	6.826548487	6.257387843	5.373433487	8.85358687	6.937815169	4.613988436	7.46590523	6.330675285	7.661635067	8.456559766	9.271229563	8.975284697	8.51773462	6.46760555	7.797525486
