1.7139	0.086853	-0.38197	1.2678	-0.63144	1.0652	-0.27298	-1.1396	0.96719	-0.62424	-0.2426	-0.58462	0.66455	-0.99201	0.72699	-0.75202	0.11339	0.63979	-0.82814	1.9395	0.08501	1.3844	0.4594	-0.30816	0.67133	0.1513	-0.13968	-1.7617	1.5146	0.0075511	-0.72275	-0.99733	0.29263	-0.34064	-1.1148	-0.41347	-0.45602	-0.44672	0.12685	-0.33504	1.2852	0.001872	1.013	1.4729	0.38662	0.56572	-0.56731	0.032907	-0.29381	-0.3789	0.56661	-0.5955	1.014	-0.015693	0.94581	-0.77852	-0.2216	-3.1325	-1.281	-0.047969	-0.8387	0.86584	1.2275	1.1493	0.2895	0.55103	2.2971	1.0104	0.20934	0.10897	-0.0040439	0.96547	-0.74179	0.21466	0.62755	0.43589	-0.15964	-0.38901	1.3293	-0.78322	0.052745	1.3049	-0.075299	1.6992	-0.3445	-1.6374	-0.36561	-1.3253	0.80796	1.0507	2.3267	0.15861	0.7857	-0.49897	0.84497	-1.8252	-0.94773	-0.83622	2.315	-0.44775
1.3825	-0.3941	0.12978	0.074626	-0.61042	-1.1611	-0.43291	0.64147	0.33371	0.83889	-1.2779	-0.51881	1.7679	-0.32147	-0.31648	-0.17175	-0.83958	-0.92545	0.3376	1.2849	-1.4334	0.2939	2.0239	-1.1507	0.060552	0.12809	-0.23311	-0.71291	0.73908	-0.31015	-0.14734	0.57581	0.39035	-0.92461	0.93575	-1.3153	1.5023	2.4219	-0.26559	0.054947	1.2871	0.69487	0.79382	-0.94536	1.174	-0.46214	-0.77498	0.53344	0.50137	-1.5092	0.64414	0.037436	-0.00025898	0.96322	-0.69572	-0.27837	0.69723	-1.2559	-1.5559	0.76482	-0.62298	0.27881	0.37367	0.54109	-0.97948	0.90529	0.65638	1.079	-0.034841	-0.69672	-0.98333	-0.12156	-0.065556	0.60326	0.30104	-0.57233	-0.50051	-0.61849	1.1105	0.72973	-0.022472	1.5929	-0.31831	0.86259	1.5178	0.67846	-0.34374	0.28949	0.49102	-0.34647	0.57045	-0.49967	0.79492	0.019321	-0.58139	-2.9101	-0.71191	-1.2636	-1.124	0.51018
-1.1114	0.30565	0.64744	0.5392	-0.16742	-1.1638	0.095231	1.1725	0.82974	0.94236	1.1998	-0.151	0.77573	0.78844	0.92155	-0.032693	0.36206	0.035591	-1.0167	0.02072	0.54816	-0.25027	-0.36247	-0.408	-1.5313	-1.0103	1.0437	0.98842	0.14506	-0.32144	0.97625	-2.1748	0.83208	-1.215	0.99169	-0.024443	-0.91374	0.90289	0.44335	1.3951	1.2006	-0.32418	0.7374	0.46788	-0.1039	-0.086702	0.57505	-1.1072	-2.3286	0.69862	1.1227	0.12627	-0.41382	2.0967	-0.15309	-0.75634	0.12407	0.63175	0.3486	0.54974	0.45671	1.47	-0.39439	0.65443	0.46913	-2.2809	0.78814	-0.42884	1.7687	0.56483	0.052737	0.94122	-0.24636	-0.077267	-0.23162	0.39004	0.033699	-0.10322	0.75425	-1.1868	1.262	-1.0436	1.2677	0.79111	0.79332	-0.68477	0.51587	-0.27687	-0.75215	0.18653	0.99054	0.3959	1.3513	1.6839	0.93082	0.52558	1.2636	-0.3187	0.95543	0.47751
0.76532	-2.5451	1.2001	2.3984	0.63365	0.14891	-2.3614	-0.78631	-1.4357	0.90622	-0.80379	0.46038	0.44775	0.25824	0.5325	-0.14575	1.134	-1.5499	-1.0012	0.14035	0.028503	0.018083	0.0098064	2.3281	-0.13732	-0.56091	1.2739	0.31009	-0.47138	-0.72973	0.023541	0.75197	2.3096	0.96748	-1.4572	-1.2242	1.1098	-1.2366	-0.050038	0.057161	-0.26196	-1.0398	-1.3168	-0.95142	0.79966	-0.62072	-1.0476	0.13864	1.0541	-0.13063	0.045764	0.67023	0.65549	0.47307	0.62546	1.3864	0.54665	-0.083945	0.32972	-0.89354	0.52954	2.1336	0.30362	-1.6929	0.37744	0.0089916	0.077046	-2.4635	1.1518	1.3607	-0.71326	0.68514	0.10746	-1.6751	0.46989	-0.3479	1.0848	-1.0864	-1.2039	0.48701	-0.64621	1.7285	-0.077034	-1.3162	0.68777	1.1445	0.68743	-0.55506	-0.096844	0.70327	2.1001	-1.2511	0.08513	0.73117	0.55046	-1.678	0.87382	0.58312	-0.87658	-0.17786
1.443	-1.0742	-1.8124	-1.7809	0.12984	1.4043	0.32874	0.68418	-0.50735	1.3441	0.49467	0.94538	0.13824	0.35892	-0.28204	-0.042514	-0.41412	-0.23765	0.23252	-1.139	1.5252	-0.37338	0.5072	1.5525	0.82189	-0.76946	1.5683	-0.6238	1.2328	-0.2651	1.3859	-0.3695	1.502	-1.5464	-1.1412	-0.98007	0.54346	0.80418	0.51282	0.6564	-0.076843	0.4061	1.6568	-0.41169	-0.36836	1.2511	0.82514	-0.19069	-3.0857	-1.4926	1.2232	0.91269	-0.66542	1.0929	1.0296	0.63259	0.80878	-0.71858	0.86235	-1.742	1.2094	-1.4459	1.2505	-1.7298	0.65763	1.0803	0.015993	-1.7207	1.3565	-0.86228	-0.92569	-0.50946	-0.74345	1.2757	0.42128	-0.36044	-0.18925	-0.026321	0.75259	-0.79815	-0.15912	1.0979	0.61488	-1.6757	1.7028	0.65073	1.7266	-2.7007	1.3387	0.54272	-1.4213	-0.26911	1.3859	-1.7124	0.27626	-1.4439	1.7985	0.54319	1.7339	-0.63333
-0.71273	0.22359	-0.056616	-1.9061	0.97534	-1.0985	-1.2491	0.57148	1.817	0.08172	-0.55192	0.10425	0.99115	0.050111	0.12556	2.4822	0.58101	-0.93923	0.70256	0.26061	-0.29136	1.1948	-0.94488	0.63432	0.54168	0.73102	0.043124	0.48831	0.30601	0.44506	-0.13331	-1.2682	-0.78833	-0.035075	0.87353	-1.0043	0.14452	1.0237	0.77257	-0.032574	-0.28356	0.17979	0.86711	1.6021	-1.0245	0.69591	-0.82635	-0.87144	-1.255	1.2207	0.48501	1.2557	-1.5691	0.15552	0.66898	-0.62482	-0.041471	-3.9205	-2.0188	-2.26	0.20218	-1.4416	0.58484	1.7778	0.73066	-0.43949	1.0212	0.28068	1.0231	0.053824	0.98643	0.73436	0.61571	1.8495	1.5996	-1.0337	-0.65209	0.17316	0.4918	-0.41644	-0.86305	0.37392	-0.44513	-0.11004	0.86153	0.075309	-0.48503	-0.094575	0.61477	1.3196	0.0073792	-1.8543	0.61165	-0.70405	0.8047	-0.38916	-0.35512	0.69245	0.10617	-1.0802
-0.38376	-1.5132	-0.22118	0.62022	-0.41424	-0.029544	0.9907	-1.7873	-1.3375	1.0279	1.1447	0.28996	0.12699	-1.4846	-0.42391	-2.0013	-0.404	-0.85937	-0.7173	-1.5832	0.56321	1.4676	1.3169	-0.68681	1.261	-0.8189	0.19819	1.1448	0.2	-1.9144	-0.20889	1.086	-1.3096	0.17187	-1.797	2.5644	0.35161	0.80071	-1.6258	0.097123	-0.90273	-0.39002	0.23663	0.17905	-1.612	-0.89248	0.88646	-2.5843	-1.363	1.1245	0.60567	-0.65326	-0.14755	0.931	-0.62249	-1.4637	-0.91207	1.0297	-0.21376	1.3313	-0.22493	-1.4565	-0.084161	-0.34394	-0.85995	0.46243	-0.19711	-1.2447	0.24675	-0.41623	-1.7907	0.022307	-0.55462	-0.41668	-0.97587	0.4329	0.19998	-1.0173	-1.0203	-0.10956	1.6031	0.45303	-1.5235	-0.9038	-0.11004	-1.1028	-0.25119	1.2361	-0.63501	-1.3645	-0.92806	1.0863	-0.11943	-1.3509	0.66933	-0.20958	-0.68124	-0.10594	0.82288	-0.20135
-0.11034	-2.2709	-1.9277	-1.1578	-2.4834	-1.1019	-3.0057	-0.18127	-2.6347	-1.8527	-2.1399	-1.2106	1.5032	-0.29671	-1.748	-2.9852	3.357	-0.49003	0.94069	-0.24376	-3.3224	2.1453	-1.0167	-1.8674	-0.28213	0.69737	-1.9732	-2.919	0.42097	0.93982	-2.6455	0.21901	-2.3693	0.39128	2.7114	-1.8467	2.9072	-0.21445	-0.32756	-3.0265	0.53972	0.73738	-2.7101	-0.32729	1.2119	-2.34	-2.0623	-0.028438	-2.355	-1.8454	0.94094	-2.6457	1.3264	-0.15277	-2.3301	-0.77145	-2.7093	-3.2985	-0.59131	-0.93983	-2.6964	-1.5206	-0.70396	0.86528	-3.1875	2.2133	-1.0872	0.72752	-2.9509	-0.71442	-0.47197	2.2957	0.37056	1.9986	1.2504	1.9791	1.322	2.1441	-1.9274	2.3435	0.21631	1.0416	-3.151	-2.5205	1.5026	2.1867	-2.6457	-1.6963	-2.0052	-2.8119	-0.63344	0.066467	-2.9982	-1.8208	-3.3199	-1.8043	-2.5997	-3.1217	-0.15214	2.5695
2.5076	-1.6543	1.1709	-1.5734	1.4522	-1.0506	1.7559	-2.4453	-0.12764	-0.12842	0.40961	0.68024	0.47617	-0.51931	0.42305	1.7515	-0.045135	0.28041	-0.25028	-0.48368	2.402	-0.026315	0.66365	1.1613	-0.20957	-0.6958	0.26661	0.67435	0.64545	-1.7611	0.43946	0.01351	0.89659	-0.43809	0.2147	-0.44953	-1.9298	1.9633	0.041347	-0.17148	0.25841	0.90059	0.46497	-0.55206	-1.0323	-0.74409	1.0971	0.4971	-1.5814	0.076377	-1.8563	0.86218	1.4652	1.4575	-0.13381	0.52623	-0.11075	3.2679	0.63675	-1.5986	1.1922	0.93641	0.037337	-0.55009	0.76817	-1.277	-1.3994	-1.0723	0.45912	0.49323	-0.32777	-1.4229	-0.56435	-0.74548	-0.30038	0.12766	-1.2438	-0.35576	-0.24883	-0.58509	1.796	-1.2245	0.7226	-0.98999	-2.343	0.1962	0.21621	-0.95528	0.089205	0.71524	-0.68283	-1.003	1.5679	0.54164	-0.3726	-0.35747	-0.81915	-0.27911	0.2138	0.80461
0.96983	-1.9944	-1.3335	1.4802	-0.76686	-1.588	-0.72609	1.0269	-1.7016	0.62724	-0.0075236	0.83773	0.75776	0.19189	-0.55588	-0.96433	-1.1864	-0.10282	-0.56203	-0.5547	0.85569	-1.4095	-0.90173	-0.47725	2.4399	-1.8204	0.23932	-1.1412	-0.42408	-1.3389	0.34354	0.74006	-0.40393	0.35196	-0.21872	0.93278	0.59869	1.1693	-1.0331	-0.62648	0.34148	-0.23831	-0.41852	-2.1158	0.32745	-1.4924	0.27494	-1.1955	0.98075	-1.784	2.3425	-0.32227	-0.22071	1.9165	-1.4107	0.21408	-0.54701	1.9815	0.535	2.3772	-0.54809	0.49884	-0.69355	-1.5853	-0.44355	-0.18464	0.49044	0.5793	-0.69583	2.5	-0.35041	0.13825	0.34884	-0.18077	-0.19157	1.2912	-1.2216	0.24713	-1.4135	-0.98027	-1.2142	-0.30932	0.055707	-0.47402	0.13953	-0.74138	-0.11963	-0.96889	-0.41338	-1.0061	-0.82295	-0.33303	-1.3343	0.6279	-1.1282	-3.3821	0.053788	-0.036773	-0.70685	-1.3832
