-0.012937	-0.77561	0.86572	-0.18585	0.61048	0.72805	-1.2763	0.09163	-0.11976	-0.1075	-1.5812	-0.55974	1.9709	1.1729	-0.70266	-0.54861	0.30955	1.2267	0.04886	-0.27311	-0.44013	0.12996	-0.26821	-0.32177	0.08811	3.0849	1.5764	-1.3312	-0.74376	-1.1167	-0.3016	1.2328	-0.63324	-0.25305	-0.089758	14.999	1.6047	-0.10914	-1.2546	0.35473	-0.36925	-0.16691	1.1209	-0.96988	0.92211	0.1745	-0.1934	-0.22602	-0.10075	-0.37077	0.53683	-0.48947	-0.59179	-0.18024	-1.5766	-0.72193	0.77502	0.45668	-1.1419	2.1419	-0.24249	-0.087379	-1.1459	-0.57717	-1.7289	-0.2053	-0.7444	0.28404	-0.34592	1.0101	0.50667	0.2467	1.0615	-0.42681	-0.8415	0.77546	0.22283	-0.70166	-0.60597	-0.76243	0.16836	0.84177	0.66661	-0.62993	0.35306	-0.10209	-0.81853	-0.86154	1.2395	-0.018314	-1.3263	0.12583	-0.92631	-0.32203	-0.67817	-0.47896	-0.020086	0.008406	0.7267	1.9932	-1.7251	2.1442	-0.24098	2.3451	3.4848	-0.95084	-0.44967	1.5667	0.46553	0.16524	-1.0593	0.16561	0.51868	-0.023383	-0.25107	0.25226	-0.12634	-0.018543	-0.54107	0.34704	-1.7837	0.95568	0.14777	1.0245	1.0923	1.9607	0.45867	2.3449	-0.60262	1.4686	0.10759	0.091132	1.2406	-0.35332	-0.87039	2.0385	-0.50889	0.69834	1.4789	1.4239	-0.6436	-0.90653	-0.4291	-1.3172	1.2894	-0.41061	0.56613	0.9765	-0.82159	-0.38698	-0.27875	0.22709	-0.68167	-0.48579	0.16626	-0.47116	0.65215	0.1973	0.16381	-0.62065	-0.041034	-0.26675	-0.25841	-0.31485	-1.5114	2.3514	1.6191	-0.26528	0.25267	0.13561	1.7014	0.10042	0.62549	-0.38948	-0.098404	-0.62217	0.17914	-0.70736	-0.5322	0.33301	1.0911	0.7095	-1.5679	-0.37794	-0.081348	0.6288	0.33602	0.62395	-0.83344	0.31212	0.56333	-0.86283	-0.15499	0.44423	-0.61593	-0.28655	0.21734	0.07736	1.9841	0.15906	-0.95272	0.033395	0.10603	-0.15428	0.34597	-0.031656	0.092485	-0.19718	-0.54708	-2.2558	0.68876	0.73969	-1.1718	-0.95805	-0.14021
1.3771	0.89138	0.0070223	-0.60883	-1.6151	0.86982	0.11875	0.33668	-0.47629	-1.0351	-0.43469	-1.3979	-0.98863	-0.654	0.62481	-0.58852	-0.61521	1.2462	0.7118	0.10798	-0.41304	2.1358	-0.26822	-0.32178	0.52888	1.254	-1.7022	0.1816	0.51655	0.10582	-0.008727	0.86245	1.1219	0.2243	-0.019991	-0.6162	1.122	1.0654	1.3863	1.18	-0.85536	0.48409	-0.20886	0.19787	-0.29783	0.70906	-0.76331	-0.28442	0.085687	-0.38462	0.91556	-0.20706	-0.59176	0.033138	0.5812	0.5294	2.6329	1.6186	-0.60054	0.21964	0.044974	-0.087344	0.03551	0.7871	2.4484	-0.10579	0.30159	0.047741	0.17223	0.47653	-0.93222	0.46469	-0.45759	-0.42681	0.39394	0.37643	-0.85719	-0.56538	-1.4249	-0.6221	0.4848	-1.1364	-0.71206	1.8493	-0.37008	-0.10203	0.52108	1.1801	-0.60961	-0.25711	-1.0192	0.13217	-0.90394	1.0459	0.24138	-0.64374	-0.85467	0.48401	0.083626	-0.71381	1.1667	1.236	0.036131	-0.58661	-0.5688	0.52298	-0.2952	-1.0283	2.4053	2.2332	1.3837	0.10414	0.41953	-0.53688	1.0889	7.1154	-0.6375	-0.99493	1.3132	-0.67169	1.6546	1.0345	0.19327	0.013863	0.19219	-0.97106	-0.63503	-0.57005	0.64278	1.3183	-0.42498	-2.0091	-1.4921	-0.40396	0.31154	0.038907	-0.31518	1.0791	-0.75486	2.2723	-0.071781	0.50472	-0.39272	-0.72019	-1.1557	-0.16709	0.16677	-0.28786	-0.39888	-0.72941	-1.0009	-0.47337	2.2389	-0.090706	-1.2092	0.70134	0.12305	0.63947	-0.93088	-1.0533	1.0112	0.12958	-0.075725	-0.72187	-1.5396	-0.58948	-0.75277	1.8282	-1.0292	0.37544	0.82949	0.70686	0.42207	-0.44241	-0.098389	-0.25957	-0.86608	-0.34389	-0.60034	0.043343	-0.652	-0.62711	-0.81747	1.4938	0.25785	0.060329	-1.3445	-0.35522	1.8071	-0.22049	-0.1535	0.22723	-0.047974	1.1218	-0.4299	0.14851	-0.41902	0.12111	-0.41076	0.42622	0.14704	-1.0788	1.1171	-0.4462	-0.82003	-0.47934	0.41482	-0.20857	0.083008	-0.80347	-1.3266	0.41744	0.055046	-0.71631	-0.7042
1.0884	-0.087649	-0.77403	0.30561	1.2288	-0.73615	-0.81852	-0.64074	0.10821	-1.0328	-1.1314	-0.23069	-0.47529	-0.27132	-0.36931	-0.66531	0.43932	-0.39749	0.27752	0.60223	-0.12056	-0.36923	-0.26822	-0.32181	-0.036919	-0.22984	0.17613	0.17361	-1.6364	-0.17374	-0.4124	-0.32212	0.024749	5.6363	0.059587	-0.67652	-0.89273	-1.5699	0.014337	2.0466	-0.55571	-0.78371	-0.33152	-0.28876	-1.1714	-0.15192	-1.259	-0.4241	0.19268	-0.82869	0.5976	0.48565	-0.59177	0.35829	0.43126	-0.92289	-0.29736	-1.0384	-0.4443	-0.95191	0.24444	-0.087344	0.1049	0.16046	-0.043164	0.13508	0.336	-1.0117	-0.035733	0.8871	-0.8416	0.064277	0.83388	-0.36428	1.0175	-0.33946	-0.23877	-0.29959	0.41359	1.3521	-0.17985	-0.65033	-0.45785	0.78581	-0.78819	-0.10214	0.76275	0.88131	0.81559	-0.77011	-1.3785	-0.53017	-0.1679	0.74233	-0.43042	0.75259	2.2294	0.51377	0.11512	-0.049432	-0.28444	-0.85396	0.79701	0.98052	-0.17437	-0.61617	-1.2481	-0.044223	0.058012	0.10011	-0.24561	-0.35064	0.92202	-0.45801	-0.68448	0.41122	-0.27601	-1.0192	-0.38717	1.6776	0.89615	-0.46808	0.023487	-1.7649	0.15169	-0.31348	-1.0236	-0.41493	0.51241	0.6635	1.2651	0.07448	0.43466	0.06816	0.39112	0.51834	0.49428	-0.12247	-0.7295	0.58336	-1.153	-0.60094	-1.5292	-0.60943	0.88862	-0.51877	0.62942	-0.17412	0.86215	0.98884	0.095065	-0.36647	-0.72472	0.83253	0.3336	-0.16763	-0.062361	-1.1068	-1.6548	-1.4168	-0.48422	-0.29537	0.15964	-1.4231	-0.068419	-0.65193	-1.1214	0.57827	2.3174	1.1692	-0.50816	1.0467	0.053406	-0.44082	-0.098401	2.5972	-0.63957	1.4634	-0.56908	0.27068	-1.1394	-0.67577	-1.1718	-0.19665	-0.13026	-0.20459	0.3247	-0.35523	1.9176	-0.48661	-0.46258	0.025134	0.25632	1.6072	-1.289	0.25608	-0.79285	-0.35954	0.44301	0.27161	2.5662	-1.0979	-0.08755	0.56147	1.5123	-0.64853	-0.36863	0.58047	-0.18129	0.5465	-0.016292	-1.089	-0.62534	0.051681	-0.51521
0.12579	-0.43197	1.2262	-0.15308	-0.19704	0.12126	-0.63397	0.54286	-0.1538	1.3684	2.0602	-1.1382	-0.94381	-0.4955	-0.91826	0.97647	-0.69983	-0.83879	-0.86935	1.2167	-0.49514	1.1626	-0.26823	-0.3218	0.60652	0.15301	-0.81525	1.3865	1.0117	-0.26207	-0.97168	0.50051	-0.62952	0.29971	-1.1449	0.9764	0.21102	-0.817	-0.92372	-0.19766	1.7458	0.43916	-0.5311	2.8633	1.3012	0.61847	1.2588	-0.7174	0.85544	0.2788	1.7827	0.83037	0.63694	0.12825	-0.010945	1.8668	0.098867	-0.59188	-0.35844	0.86568	0.66082	-0.087363	-0.73155	-1.277	0.7896	0.85514	-0.57138	-0.48075	-0.17341	-0.99901	-1.1615	0.31421	2.4743	0.14784	-0.14924	0.64284	0.27134	-0.8274	0.69243	-0.57697	-0.80508	-0.41049	0.23234	1.7563	0.0010445	-0.10206	-0.16284	-0.043134	-0.66326	0.75988	-0.47252	0.14511	-0.40372	0.39097	-0.756	-1.0371	-0.10477	-1.1829	0.46208	0.45374	-1.8345	-0.28365	-0.15025	-0.074234	0.02252	0.1238	0.19485	0.58112	0.66885	3.2317	-0.46709	-0.54457	-1.371	-0.28134	-0.79288	-1.6605	-0.10319	-1.6004	0.24856	-1.7078	-0.32863	0.23997	0.39848	-0.78895	0.64578	0.56816	-0.14831	1.1463	-0.22547	0.70157	-0.91925	-0.97719	-0.18828	-0.8377	-0.89024	0.29324	-0.60799	0.60996	-0.63412	1.0453	-0.16342	-0.0095326	-1.0967	-0.46418	0.42046	-0.86765	0.54593	-0.36364	-1.0066	0.073768	0.12115	-0.10621	-0.97832	-0.21046	0.17918	0.46202	4.244	0.032747	1.7983	-0.88116	1.3915	2.1458	-0.27604	-0.056522	1.0788	-0.020312	0.11235	-0.21023	2.1324	1.371	1.1299	0.41252	0.69768	-0.94002	-0.09839	0.10792	0.58416	0.19324	-0.58431	-0.13307	-0.41352	1.9186	-1.0723	0.28804	-0.58252	-0.59043	0.24184	0.1071	-1.2116	0.5488	-0.46	-0.58074	0.54839	0.1322	0.26177	0.54098	-1.3232	0.93409	-0.52085	-0.3233	-0.35916	0.88993	0.18092	1.2178	-0.27543	-0.62121	0.60514	0.095863	1.7568	-2.2236	-0.15877	1.1248	0.19827	-1.0664	-0.17974
1.7898	0.065173	1.2777	-1.1003	-0.33321	-0.88389	-0.13897	1.0079	-0.17969	-0.6249	0.98494	1.1563	2.0508	-0.49658	-0.25851	-0.79144	-0.46834	2.2051	-1.3767	1.7611	-0.29953	0.78335	-0.26823	-0.32177	-0.11807	4.4624	1.4483	-0.34831	0.54568	-0.16278	1.1562	0.48013	0.18746	-0.60149	-0.34922	0.24007	-0.20488	-0.3247	-0.58921	0.35976	-0.10878	-0.24383	-0.61767	0.33565	-0.37914	-0.43262	0.11748	-0.707	0.63271	-0.81917	-0.38652	-0.025186	-0.59179	0.40949	-1.4505	0.24578	-1.6293	0.40058	-1.0689	-0.015978	0.16856	-0.087372	-0.82153	0.30044	1.6135	0.74752	0.79954	0.65422	0.72354	0.9788	-0.44631	-0.14104	0.11189	0.32087	-0.73892	-0.65277	-1.5947	-0.68925	0.3339	0.64159	1.0035	-0.38631	0.50418	1.1901	0.34895	-0.10209	1.6977	1.0024	-0.033979	2.4704	-0.10891	-0.091212	3.682	-0.085172	0.41045	-1.2709	-0.098599	3.0276	-0.46394	-0.43518	0.20728	-0.35538	-0.69049	1.3354	-0.60989	-1.8258	0.020925	0.38621	0.44199	2.1607	0.95259	-0.63826	1.6976	0.12704	2.1698	0.77227	0.17902	0.94575	-0.38871	0.23286	2.8805	-0.75713	-0.42784	1.4344	-0.066003	1.2172	0.26785	0.13382	-0.5052	-1.2656	-0.34975	1.0999	-1.1599	0.47029	0.05727	-0.40282	0.071396	-1.528	1.5477	-0.84066	0.51255	-0.27506	1.0174	-0.13975	-0.61333	2.6667	-1.7263	0.090691	0.56461	-1.0364	-0.88612	-0.028479	-0.38541	-0.40188	0.29275	0.25323	1.5785	2.0781	-0.30953	-0.67309	2.5944	-1.5264	-0.58846	-0.34872	-0.33883	0.91971	-1.3613	1.1878	-0.97611	-1.6317	0.86795	0.95297	0.93558	0.48468	0.014712	-1.0036	-0.46122	-0.94881	2.2891	-1.5705	-0.26587	0.44812	0.2887	-0.45345	7.4521	-0.68763	0.1777	-0.35523	-0.92224	-1.313	-0.89745	1.1368	-0.78734	0.61483	-0.31456	-1.032	-1.2067	-0.77956	-0.32437	-0.65038	-0.2498	-1.3038	0.30921	1.0213	4.0693	-0.33811	-2.0851	0.81241	0.5524	0.022416	0.65484	0.53199	-0.042886	-0.25612	-0.68737
0.78341	-1.9671	-0.50217	0.081293	2.0218	-0.83029	-0.66925	0.37622	0.047879	-0.50128	-0.33178	0.60992	0.20668	-1.6939	-0.7653	-0.22001	0.62344	1.1091	0.014358	-0.075391	-0.46587	0.21046	-0.26823	-0.32179	0.61184	-0.32522	-0.12322	0.085438	2.8787	-0.51008	0.043054	-1.8712	0.15708	0.6234	-1.2682	-0.58019	0.4804	0.68655	-0.76752	-0.57707	0.40637	1.14	-0.54842	-0.045616	-0.68567	-0.33416	-0.23822	-0.47746	0.18045	-0.019824	-0.75466	-0.14772	0.67473	0.87472	0.34877	1.5677	-0.87694	-0.26051	-0.46418	-0.0081742	-0.68937	-0.087365	-1.2464	1.6044	2.0714	-0.61412	-0.4053	1.7433	-0.21351	-0.64545	1.0806	0.77624	1.6171	-0.097751	-1.5329	-0.39107	-0.12017	-0.39919	-0.42971	0.17328	-0.53934	0.29417	-0.41256	0.61691	0.34746	-0.10203	-1.0598	-0.21286	0.63889	-0.02083	-0.47942	0.025398	0.74723	-1.8108	-0.81296	-1.4088	0.66002	-0.95081	2.212	-0.11924	0.77171	1.139	-0.34597	0.26823	1.3519	0.73904	0.24586	-0.45425	0.17904	2.5215	0.93489	-0.55363	-0.25511	0.44118	2.3825	-0.98056	-0.15617	0.084557	0.37384	-1.6066	-0.29568	2.0852	1.4077	-0.017666	1.1499	0.12558	-0.39697	-0.87176	-0.13253	-0.2416	-0.43904	0.8736	-0.21944	-0.23444	-0.35612	0.7323	0.26053	-1.1102	-0.46883	-0.79511	-0.71373	4.3262	-0.69629	0.44018	0.97865	-1.4624	-1.7407	-0.17744	-0.46328	-0.41126	-0.98447	-1.2086	-0.079014	0.28998	-0.39356	-0.10148	0.99776	-0.91684	0.20503	-0.61358	0.85789	1.5415	-0.49305	0.077374	0.40063	0.028743	0.39707	0.12719	0.56115	-1.7365	0.93134	-0.50786	-0.43438	0.43978	-0.098399	-1.0862	-0.40053	-0.77733	-0.60015	-0.12759	0.033532	1.1039	0.97877	-0.81732	0.08073	-0.99817	-0.27115	-0.35521	2.0877	-0.11294	1.0243	-1.3295	-0.90461	-0.80195	0.29648	1.4513	0.70238	-0.0051312	-1.3095	0.57934	-0.29454	0.11537	-1.2498	-0.56708	-0.28225	0.15621	-0.43393	-1.1882	-0.097689	1.3875	1.3157	0.55519	-0.98414	-0.79448	2.1438
0.3675	-0.38547	1.5065	-0.064125	0.58485	-0.071245	-1.1641	0.71393	-0.092756	0.0086765	0.043849	-0.69102	-1.5293	-0.18391	-0.72652	0.14431	-0.60951	1.0463	2.116	0.093012	0.18204	-0.32774	-0.26823	-0.32179	1.1813	1.4335	1.6423	-0.2578	-1.1542	-0.98913	1.4211	-2.228	-0.076375	0.68223	0.14331	-0.66322	-0.3081	0.20467	-0.10348	0.93716	2.379	-0.90865	-0.6173	0.64547	-1.3512	1.4994	0.36257	0.77634	-0.95755	-1.606	-0.34371	1.151	-0.21536	-0.33436	0.79343	0.25074	0.0073335	2.4048	-0.87895	1.445	-0.40097	-0.087399	0.25013	0.96178	-0.53747	-1.1977	0.2481	-1.32	0.99982	-0.31994	-0.52699	0.16968	-0.29274	5.2065	-2.1341	-0.47849	0.84378	-0.37685	-0.55208	-1.4148	-0.76997	-0.29078	0.03416	-1.2546	0.2566	3.4027	-1.0516	0.50551	-0.11264	1.5076	0.13364	2.4254	0.86628	-1.6543	-0.58049	-1.1976	-0.45773	1.0875	1.1562	-0.37831	0.38783	0.88571	-0.28091	-0.44888	-1.2177	-1.4651	-0.59051	-0.65491	0.99087	-1.0616	-0.91806	0.52354	-0.6504	0.52227	0.9703	-0.30324	-0.30818	-0.071502	1.3954	-0.97577	-0.91121	-1.2361	-0.66158	0.76999	2.3693	-0.97029	0.52961	-0.19842	-0.49473	0.78174	2.0518	-0.32879	-1.2479	0.045625	0.22654	0.42031	-0.16286	0.49754	-0.27809	-0.31611	0.73831	-0.26163	-1.4597	0.74419	-0.13706	0.085176	-0.48194	0.091152	0.22527	-0.18433	0.23976	-0.5044	-0.17839	-0.26023	-0.2693	1.2398	-0.089092	1.5597	-0.19969	0.9552	0.96608	0.89578	0.86027	-0.69842	1.0778	1.1343	-1.2592	0.57745	-0.30493	0.046775	0.032821	-0.68956	0.68908	1.3301	0.11464	-1.6219	1.5011	-0.57949	1.6499	1.0716	-0.48599	0.99652	0.7548	1.9274	-0.57992	0.86735	0.057716	-0.35522	-0.27225	-0.33099	-0.75071	-2.3755	-0.21488	-0.51814	-0.81425	-0.98459	-1.099	0.17754	-0.22454	-0.78942	-0.20596	-1.4085	-1.4947	1.539	0.059517	0.22072	-0.78126	2.6773	0.19959	1.3206	-1.0816	-0.13734	-0.8625	1.1273	-0.57737
0.070136	0.79593	0.25269	-0.10076	-0.64267	-0.23005	0.27828	-0.34017	-0.33172	0.27826	-1.1202	0.32133	-0.11494	-0.63758	-0.62882	-0.069755	-0.41694	-1.1388	0.2468	-0.39467	-0.58411	-0.098311	-0.26822	-0.32178	0.0077744	-0.46538	-0.58537	0.099237	-0.92586	-0.29987	-0.063024	-0.0079485	0.96521	0.36644	0.70777	0.35195	0.58314	0.58664	0.53328	-0.082845	0.51552	-0.59253	-0.82296	0.061093	-0.59119	-0.24239	-0.24706	0.42525	0.14352	-1.0323	-0.12952	1.1843	3.0777	-0.14373	0.085435	-0.60071	-1.3365	-0.48054	-0.64031	0.15057	-0.3232	-0.08742	0.28382	0.35155	-0.16407	-0.68179	-0.3078	-1.1347	-0.20009	-1.0092	-0.41349	1.4721	-0.24343	2.4334	-1.5127	-0.38707	-0.27152	-0.55713	0.43104	0.88776	0.40375	0.9105	-0.99009	-0.80126	1.4473	-0.102	-2.2826	1.4068	0.3644	4.6735	-0.80927	0.53647	-0.78764	-1.5424	-0.8828	-1.3193	1.0946	0.38266	-0.21027	-0.97068	-0.40345	0.056268	-0.52317	0.84693	-0.093523	0.91779	1.7021	-0.51762	-0.15658	-0.62295	0.87685	1.0881	-0.6849	0.31563	-0.22576	-0.6988	-0.35624	1.1926	-0.73625	2.3521	0.81451	-1.4528	1.0415	0.93268	0.10937	1.4081	2.0026	-1.3442	-0.34367	0.33954	0.49453	-1.4912	-0.13042	-0.54973	-0.17741	0.058052	-0.45176	-1.0045	-0.60595	-0.61795	-0.35611	-0.58172	0.068442	-0.17326	-0.7828	0.68905	-0.054282	-1.0004	-0.22378	-0.71504	0.15204	-1.0751	-0.38139	-0.98245	0.17318	-0.33668	0.46652	0.72629	-0.77364	0.71374	0.15269	1.623	0.088597	-0.10214	-1.665	0.56998	-1.5696	0.8154	-0.59399	0.21663	-0.50183	-1.5878	-1.023	-0.032842	-0.098402	0.25142	1.6159	0.10019	-0.59503	-0.20657	-0.57974	-0.88572	0.029261	-0.89623	-0.057663	0.78097	2.7533	-0.35522	-0.80369	0.8049	0.95232	-0.10385	-0.10045	0.26545	-0.72619	0.88589	-1.4393	-1.2596	-0.38355	-0.83563	-0.30715	-0.59142	-0.17574	0.053837	-0.49433	-1.1232	-0.10229	0.090844	-1.2124	0.59741	1.3779	0.42056	-0.15847	2.0094	0.7946
1.4157	0.67967	-0.18147	-0.70784	-0.72554	-0.63389	-1.2304	-1.2716	-0.087915	-0.85452	0.038633	-0.30343	-0.32408	-0.53975	-1.2131	-0.64456	-0.47796	-0.69686	-0.17797	-0.063685	-0.71709	-1.0751	-0.26823	-0.32177	0.17399	-0.26104	-0.91865	0.10812	-0.031288	-0.071503	0.1288	-1.1503	-0.15945	-0.41879	-1.2254	-0.20269	0.80552	0.86097	-0.34028	-0.15778	-0.32251	-1.1419	-1.0577	-0.77511	0.25649	-0.21078	-0.404	1.2128	0.38501	1.2365	0.28001	-0.78168	-0.59175	-1.0242	-0.9618	-0.41644	-0.6338	-0.82334	-0.95089	0.037106	0.14007	-0.087367	-0.29268	0.11075	0.96606	0.41972	-0.14935	0.69788	-0.94	-0.25191	-0.62994	-0.50044	-0.30113	0.16612	-0.83052	-0.39528	-1.0507	-0.034553	0.51021	0.12885	0.68538	0.73883	0.020336	-0.22915	0.61359	-0.102	1.3309	1.1694	-0.36086	-0.35498	0.20856	-0.99235	-0.68864	-0.61865	-0.84049	0.099596	0.10281	-0.47848	-0.0574	-0.71502	0.20044	0.78975	-0.35245	-0.52913	-0.10881	1.2827	0.15015	-0.29506	1.0401	0.81971	2.5659	0.6511	-0.57024	-0.5657	0.1164	-1.0587	-0.17345	0.024702	-0.40984	1.2474	0.41151	-0.75659	0.78458	-0.77303	-0.38122	0.80479	-0.33206	-1.1171	0.22003	-0.93406	1.2487	-1.5118	-0.9362	0.94985	0.23118	-1.0619	-0.25923	-1.7735	-0.47214	-0.92792	-0.23356	0.27798	-0.91162	0.13939	-0.20125	-0.13285	2.17	-1.721	-0.10958	-0.4556	-0.47157	-0.64242	-1.4626	0.186	-0.63472	0.91555	-0.14732	-0.74226	-0.28153	0.73159	0.011774	0.70794	-0.24432	0.35445	0.018286	-0.42969	-0.64483	-0.8753	-0.58433	1.3047	-0.31472	-0.46234	-0.45819	-0.8912	-0.098397	-0.2261	-0.14314	1.3107	-0.33314	0.90175	-1.0856	-0.21933	-0.52767	-0.34389	-0.42377	-0.58464	0.4447	-0.35522	-0.1776	0.36313	-0.51726	0.31166	-0.39826	0.44742	1.3748	-1.3601	1.1122	-0.80649	-0.50611	-0.66257	-0.25627	0.99677	-0.48437	-0.020914	0.82822	-0.0085753	1.4219	0.64888	-0.20298	0.28931	0.11985	0.67984	-0.37701	0.44184	-0.54627
-1.0288	0.88376	2.7321	-1.2079	-0.030326	0.53648	-0.29081	-0.41499	-0.23282	0.28771	-1.3169	2.0431	-1.1841	-1.1162	-0.97815	1.0211	-0.39603	-0.26103	-0.32174	2.3881	0.35811	-0.17645	-0.26823	-0.32176	0.30809	-0.32782	-0.29174	0.11655	-0.34372	0.46849	-0.21297	0.82964	-0.39378	-1.188	2.3535	-0.051502	-0.049474	-0.23995	-0.52251	0.71193	1.0275	0.51035	0.043469	0.076918	1.041	0.25326	2.9467	0.58215	0.08915	-0.42974	0.12762	0.52237	2.7681	-0.33807	0.1353	0.73513	-1.3084	-0.44632	-0.79531	-0.3992	0.46336	-0.087355	0.69806	1.0032	0.54285	-0.17491	-0.32184	-0.91566	0.33783	-1.4678	-0.53854	0.68074	-1.0475	0.62075	-0.72008	2.0237	0.27304	-1.0554	0.52689	-0.88192	-0.54325	-0.81784	1.2654	0.047999	0.19103	-0.10219	-0.50696	-0.58667	-1.3869	0.60907	-0.52466	-0.56737	-1.1347	-0.88019	0.086222	-1.4403	-0.91165	-1.4637	1.3558	1.3219	-2.2424	0.68833	0.26957	0.9713	1.3353	0.56252	0.26274	-0.79276	-0.54616	1.1123	-0.36647	0.23425	-1.2608	0.51524	0.28037	-0.92051	-0.5087	-0.067896	-0.091211	1.2215	-0.80278	-0.57602	-0.27234	-1.2444	0.085295	0.087904	0.027285	-0.010765	-0.35625	0.72118	-0.29878	-1.1267	-1.384	-1.2266	0.68848	-0.98577	-0.078117	-0.23126	-0.5636	-1.0121	0.61249	-0.18889	-1.7374	-0.20388	0.81566	1.6952	0.30988	-1.5581	0.050636	-0.47059	0.074639	-0.92522	-0.28752	2.103	0.70448	-0.31279	3.3413	0.11132	1.8236	-0.25328	1.0382	0.40478	0.67625	0.55457	0.24147	-0.13817	1.487	-0.6285	-1.1149	0.38166	-0.34662	-0.40464	0.64555	-0.57153	-0.0984	1.1382	0.64898	-0.067411	-0.56189	0.58551	-0.22009	0.37994	-0.60189	-0.3733	-0.17741	-0.22832	1.4638	-0.35522	-0.29417	-0.13336	1.2505	0.29333	0.32526	0.32179	-1.2437	3.4815	-0.12544	-0.98591	-0.29655	-0.70494	-0.62507	0.37372	-1.2643	2.0043	0.58482	-0.4918	0.39189	0.13255	1.9876	-1.9917	0.016623	1.354	-0.044704	-0.2497	1.682
